x,y,mux,sel,byte,mask
20,13,CFG_CTRLMUX1,0,1327,32
20,13,CFG_CTRLMUX1,2,1327,16
20,13,CFG_CTRLMUX1,4,1327,8
20,13,CFG_CTRLMUX2,4,1327,2
20,13,CFG_CTRLMUX2,2,1327,1
20,13,CFG_CTRLMUX2,0,1328,128
20,13,CFG_CTRLMUX0,0,1328,64
20,13,CFG_CTRLMUX0,2,1328,32
20,13,CFG_CTRLMUX0,4,1328,16
19,13,CFG_SEAMMUX,29,1329,16
19,13,CFG_SEAMMUX,28,1329,8
19,13,CFG_SEAMMUX,27,1329,4
19,13,CFG_SEAMMUX,26,1329,2
19,13,CFG_SEAMMUX,25,1329,1
19,13,CFG_SEAMMUX,24,1330,128
19,13,CFG_SEAMMUX,5,1330,16
19,13,CFG_SEAMMUX,4,1330,8
19,13,CFG_SEAMMUX,3,1330,4
19,13,CFG_SEAMMUX,2,1330,2
19,13,CFG_SEAMMUX,1,1330,1
19,13,CFG_SEAMMUX,0,1331,128
19,13,CFG_CTRLMUX3,4,1331,16
19,13,CFG_CTRLMUX3,2,1331,8
19,13,CFG_CTRLMUX3,0,1331,4
19,13,CFG_CTRLMUX1,0,1331,2
19,13,CFG_CTRLMUX1,2,1331,1
19,13,CFG_CTRLMUX1,4,1332,128
19,13,CFG_CTRLMUX2,4,1332,32
19,13,CFG_CTRLMUX2,2,1332,16
19,13,CFG_CTRLMUX2,0,1332,8
19,13,CFG_CTRLMUX0,0,1332,4
19,13,CFG_CTRLMUX0,2,1332,2
19,13,CFG_CTRLMUX0,4,1332,1
18,13,CFG_SEAMMUX,29,1333,1
18,13,CFG_SEAMMUX,28,1334,128
18,13,CFG_SEAMMUX,27,1334,64
18,13,CFG_SEAMMUX,26,1334,32
18,13,CFG_SEAMMUX,25,1334,16
18,13,CFG_SEAMMUX,24,1334,8
18,13,CFG_SEAMMUX,5,1334,1
18,13,CFG_SEAMMUX,4,1335,128
18,13,CFG_SEAMMUX,3,1335,64
18,13,CFG_SEAMMUX,2,1335,32
18,13,CFG_SEAMMUX,1,1335,16
18,13,CFG_SEAMMUX,0,1335,8
18,13,CFG_CTRLMUX3,4,1335,1
18,13,CFG_CTRLMUX3,2,1336,128
18,13,CFG_CTRLMUX3,0,1336,64
18,13,CFG_CTRLMUX1,0,1336,32
18,13,CFG_CTRLMUX1,2,1336,16
18,13,CFG_CTRLMUX1,4,1336,8
18,13,CFG_CTRLMUX2,4,1336,2
18,13,CFG_CTRLMUX2,2,1336,1
18,13,CFG_CTRLMUX2,0,1337,128
18,13,CFG_CTRLMUX0,0,1337,64
18,13,CFG_CTRLMUX0,2,1337,32
18,13,CFG_CTRLMUX0,4,1337,16
17,13,CFG_SEAMMUX,29,1338,16
17,13,CFG_SEAMMUX,28,1338,8
17,13,CFG_SEAMMUX,27,1338,4
17,13,CFG_SEAMMUX,26,1338,2
17,13,CFG_SEAMMUX,25,1338,1
17,13,CFG_SEAMMUX,24,1339,128
17,13,CFG_SEAMMUX,5,1339,16
17,13,CFG_SEAMMUX,4,1339,8
17,13,CFG_SEAMMUX,3,1339,4
17,13,CFG_SEAMMUX,2,1339,2
17,13,CFG_SEAMMUX,1,1339,1
17,13,CFG_SEAMMUX,0,1340,128
17,13,CFG_CTRLMUX3,4,1340,16
17,13,CFG_CTRLMUX3,2,1340,8
17,13,CFG_CTRLMUX3,0,1340,4
17,13,CFG_CTRLMUX1,0,1340,2
17,13,CFG_CTRLMUX1,2,1340,1
17,13,CFG_CTRLMUX1,4,1341,128
17,13,CFG_CTRLMUX2,4,1341,32
17,13,CFG_CTRLMUX2,2,1341,16
17,13,CFG_CTRLMUX2,0,1341,8
17,13,CFG_CTRLMUX0,0,1341,4
17,13,CFG_CTRLMUX0,2,1341,2
17,13,CFG_CTRLMUX0,4,1341,1
16,13,CFG_SEAMMUX,29,1342,1
16,13,CFG_SEAMMUX,28,1343,128
16,13,CFG_SEAMMUX,27,1343,64
16,13,CFG_SEAMMUX,26,1343,32
16,13,CFG_SEAMMUX,25,1343,16
16,13,CFG_SEAMMUX,24,1343,8
16,13,CFG_SEAMMUX,5,1343,1
16,13,CFG_SEAMMUX,4,1344,128
16,13,CFG_SEAMMUX,3,1344,64
16,13,CFG_SEAMMUX,2,1344,32
16,13,CFG_SEAMMUX,1,1344,16
16,13,CFG_SEAMMUX,0,1344,8
16,13,CFG_CTRLMUX3,4,1344,1
16,13,CFG_CTRLMUX3,2,1345,128
16,13,CFG_CTRLMUX3,0,1345,64
16,13,CFG_CTRLMUX1,0,1345,32
16,13,CFG_CTRLMUX1,2,1345,16
16,13,CFG_CTRLMUX1,4,1345,8
16,13,CFG_CTRLMUX2,4,1345,2
16,13,CFG_CTRLMUX2,2,1345,1
16,13,CFG_CTRLMUX2,0,1346,128
16,13,CFG_CTRLMUX0,0,1346,64
16,13,CFG_CTRLMUX0,2,1346,32
16,13,CFG_CTRLMUX0,4,1346,16
15,13,CFG_SEAMMUX,29,1347,16
15,13,CFG_SEAMMUX,28,1347,8
15,13,CFG_SEAMMUX,27,1347,4
15,13,CFG_SEAMMUX,26,1347,2
15,13,CFG_SEAMMUX,25,1347,1
15,13,CFG_SEAMMUX,24,1348,128
15,13,CFG_SEAMMUX,5,1348,16
15,13,CFG_SEAMMUX,4,1348,8
15,13,CFG_SEAMMUX,3,1348,4
15,13,CFG_SEAMMUX,2,1348,2
15,13,CFG_SEAMMUX,1,1348,1
15,13,CFG_SEAMMUX,0,1349,128
15,13,CFG_CTRLMUX3,4,1349,16
15,13,CFG_CTRLMUX3,2,1349,8
15,13,CFG_CTRLMUX3,0,1349,4
15,13,CFG_CTRLMUX1,0,1349,2
15,13,CFG_CTRLMUX1,2,1349,1
15,13,CFG_CTRLMUX1,4,1350,128
15,13,CFG_CTRLMUX2,4,1350,32
15,13,CFG_CTRLMUX2,2,1350,16
15,13,CFG_CTRLMUX2,0,1350,8
15,13,CFG_CTRLMUX0,0,1350,4
15,13,CFG_CTRLMUX0,2,1350,2
15,13,CFG_CTRLMUX0,4,1350,1
14,13,CFG_SEAMMUX,29,1351,1
14,13,CFG_SEAMMUX,28,1352,128
14,13,CFG_SEAMMUX,27,1352,64
14,13,CFG_SEAMMUX,26,1352,32
14,13,CFG_SEAMMUX,25,1352,16
14,13,CFG_SEAMMUX,24,1352,8
14,13,CFG_SEAMMUX,5,1352,1
14,13,CFG_SEAMMUX,4,1353,128
14,13,CFG_SEAMMUX,3,1353,64
14,13,CFG_SEAMMUX,2,1353,32
14,13,CFG_SEAMMUX,1,1353,16
14,13,CFG_SEAMMUX,0,1353,8
14,13,CFG_CTRLMUX3,4,1353,1
14,13,CFG_CTRLMUX3,2,1354,128
14,13,CFG_CTRLMUX3,0,1354,64
14,13,CFG_CTRLMUX1,0,1354,32
14,13,CFG_CTRLMUX1,2,1354,16
14,13,CFG_CTRLMUX1,4,1354,8
14,13,CFG_CTRLMUX2,4,1354,2
14,13,CFG_CTRLMUX2,2,1354,1
14,13,CFG_CTRLMUX2,0,1355,128
14,13,CFG_CTRLMUX0,0,1355,64
14,13,CFG_CTRLMUX0,2,1355,32
14,13,CFG_CTRLMUX0,4,1355,16
20,13,CFG_SEAMMUX,41,1440,1
20,13,CFG_SEAMMUX,40,1441,128
20,13,CFG_SEAMMUX,39,1441,64
20,13,CFG_SEAMMUX,38,1441,32
20,13,CFG_SEAMMUX,37,1441,16
20,13,CFG_SEAMMUX,36,1441,8
20,13,CFG_SEAMMUX,17,1441,1
20,13,CFG_SEAMMUX,16,1442,128
20,13,CFG_SEAMMUX,15,1442,64
20,13,CFG_SEAMMUX,14,1442,32
20,13,CFG_SEAMMUX,13,1442,16
20,13,CFG_SEAMMUX,12,1442,8
20,13,CFG_CTRLMUX3,5,1442,1
20,13,CFG_CTRLMUX3,3,1443,128
20,13,CFG_CTRLMUX3,1,1443,64
20,13,CFG_CTRLMUX1,1,1443,32
20,13,CFG_CTRLMUX1,3,1443,16
20,13,CFG_CTRLMUX1,5,1443,8
20,13,CFG_CTRLMUX2,5,1443,2
20,13,CFG_CTRLMUX2,3,1443,1
20,13,CFG_CTRLMUX2,1,1444,128
20,13,CFG_CTRLMUX0,1,1444,64
20,13,CFG_CTRLMUX0,3,1444,32
20,13,CFG_CTRLMUX0,5,1444,16
19,13,CFG_SEAMMUX,41,1445,16
19,13,CFG_SEAMMUX,40,1445,8
19,13,CFG_SEAMMUX,39,1445,4
19,13,CFG_SEAMMUX,38,1445,2
19,13,CFG_SEAMMUX,37,1445,1
19,13,CFG_SEAMMUX,36,1446,128
19,13,CFG_SEAMMUX,17,1446,16
19,13,CFG_SEAMMUX,16,1446,8
19,13,CFG_SEAMMUX,15,1446,4
19,13,CFG_SEAMMUX,14,1446,2
19,13,CFG_SEAMMUX,13,1446,1
19,13,CFG_SEAMMUX,12,1447,128
19,13,CFG_CTRLMUX3,5,1447,16
19,13,CFG_CTRLMUX3,3,1447,8
19,13,CFG_CTRLMUX3,1,1447,4
19,13,CFG_CTRLMUX1,1,1447,2
19,13,CFG_CTRLMUX1,3,1447,1
19,13,CFG_CTRLMUX1,5,1448,128
19,13,CFG_CTRLMUX2,5,1448,32
19,13,CFG_CTRLMUX2,3,1448,16
19,13,CFG_CTRLMUX2,1,1448,8
19,13,CFG_CTRLMUX0,1,1448,4
19,13,CFG_CTRLMUX0,3,1448,2
19,13,CFG_CTRLMUX0,5,1448,1
18,13,CFG_SEAMMUX,41,1449,1
18,13,CFG_SEAMMUX,40,1450,128
18,13,CFG_SEAMMUX,39,1450,64
18,13,CFG_SEAMMUX,38,1450,32
18,13,CFG_SEAMMUX,37,1450,16
18,13,CFG_SEAMMUX,36,1450,8
18,13,CFG_SEAMMUX,17,1450,1
18,13,CFG_SEAMMUX,16,1451,128
18,13,CFG_SEAMMUX,15,1451,64
18,13,CFG_SEAMMUX,14,1451,32
18,13,CFG_SEAMMUX,13,1451,16
18,13,CFG_SEAMMUX,12,1451,8
18,13,CFG_CTRLMUX3,5,1451,1
18,13,CFG_CTRLMUX3,3,1452,128
18,13,CFG_CTRLMUX3,1,1452,64
18,13,CFG_CTRLMUX1,1,1452,32
18,13,CFG_CTRLMUX1,3,1452,16
18,13,CFG_CTRLMUX1,5,1452,8
18,13,CFG_CTRLMUX2,5,1452,2
18,13,CFG_CTRLMUX2,3,1452,1
18,13,CFG_CTRLMUX2,1,1453,128
18,13,CFG_CTRLMUX0,1,1453,64
18,13,CFG_CTRLMUX0,3,1453,32
18,13,CFG_CTRLMUX0,5,1453,16
17,13,CFG_SEAMMUX,41,1454,16
17,13,CFG_SEAMMUX,40,1454,8
17,13,CFG_SEAMMUX,39,1454,4
17,13,CFG_SEAMMUX,38,1454,2
17,13,CFG_SEAMMUX,37,1454,1
17,13,CFG_SEAMMUX,36,1455,128
17,13,CFG_SEAMMUX,17,1455,16
17,13,CFG_SEAMMUX,16,1455,8
17,13,CFG_SEAMMUX,15,1455,4
17,13,CFG_SEAMMUX,14,1455,2
17,13,CFG_SEAMMUX,13,1455,1
17,13,CFG_SEAMMUX,12,1456,128
17,13,CFG_CTRLMUX3,5,1456,16
17,13,CFG_CTRLMUX3,3,1456,8
17,13,CFG_CTRLMUX3,1,1456,4
17,13,CFG_CTRLMUX1,1,1456,2
17,13,CFG_CTRLMUX1,3,1456,1
17,13,CFG_CTRLMUX1,5,1457,128
17,13,CFG_CTRLMUX2,5,1457,32
17,13,CFG_CTRLMUX2,3,1457,16
17,13,CFG_CTRLMUX2,1,1457,8
17,13,CFG_CTRLMUX0,1,1457,4
17,13,CFG_CTRLMUX0,3,1457,2
17,13,CFG_CTRLMUX0,5,1457,1
16,13,CFG_SEAMMUX,41,1458,1
16,13,CFG_SEAMMUX,40,1459,128
16,13,CFG_SEAMMUX,39,1459,64
16,13,CFG_SEAMMUX,38,1459,32
16,13,CFG_SEAMMUX,37,1459,16
16,13,CFG_SEAMMUX,36,1459,8
16,13,CFG_SEAMMUX,17,1459,1
16,13,CFG_SEAMMUX,16,1460,128
16,13,CFG_SEAMMUX,15,1460,64
16,13,CFG_SEAMMUX,14,1460,32
16,13,CFG_SEAMMUX,13,1460,16
16,13,CFG_SEAMMUX,12,1460,8
16,13,CFG_CTRLMUX3,5,1460,1
16,13,CFG_CTRLMUX3,3,1461,128
16,13,CFG_CTRLMUX3,1,1461,64
16,13,CFG_CTRLMUX1,1,1461,32
16,13,CFG_CTRLMUX1,3,1461,16
16,13,CFG_CTRLMUX1,5,1461,8
16,13,CFG_CTRLMUX2,5,1461,2
16,13,CFG_CTRLMUX2,3,1461,1
16,13,CFG_CTRLMUX2,1,1462,128
16,13,CFG_CTRLMUX0,1,1462,64
16,13,CFG_CTRLMUX0,3,1462,32
16,13,CFG_CTRLMUX0,5,1462,16
15,13,CFG_SEAMMUX,41,1463,16
15,13,CFG_SEAMMUX,40,1463,8
15,13,CFG_SEAMMUX,39,1463,4
15,13,CFG_SEAMMUX,38,1463,2
15,13,CFG_SEAMMUX,37,1463,1
15,13,CFG_SEAMMUX,36,1464,128
15,13,CFG_SEAMMUX,17,1464,16
15,13,CFG_SEAMMUX,16,1464,8
15,13,CFG_SEAMMUX,15,1464,4
15,13,CFG_SEAMMUX,14,1464,2
15,13,CFG_SEAMMUX,13,1464,1
15,13,CFG_SEAMMUX,12,1465,128
15,13,CFG_CTRLMUX3,5,1465,16
15,13,CFG_CTRLMUX3,3,1465,8
15,13,CFG_CTRLMUX3,1,1465,4
15,13,CFG_CTRLMUX1,1,1465,2
15,13,CFG_CTRLMUX1,3,1465,1
15,13,CFG_CTRLMUX1,5,1466,128
15,13,CFG_CTRLMUX2,5,1466,32
15,13,CFG_CTRLMUX2,3,1466,16
15,13,CFG_CTRLMUX2,1,1466,8
15,13,CFG_CTRLMUX0,1,1466,4
15,13,CFG_CTRLMUX0,3,1466,2
15,13,CFG_CTRLMUX0,5,1466,1
14,13,CFG_SEAMMUX,41,1467,1
14,13,CFG_SEAMMUX,40,1468,128
14,13,CFG_SEAMMUX,39,1468,64
14,13,CFG_SEAMMUX,38,1468,32
14,13,CFG_SEAMMUX,37,1468,16
14,13,CFG_SEAMMUX,36,1468,8
14,13,CFG_SEAMMUX,17,1468,1
14,13,CFG_SEAMMUX,16,1469,128
14,13,CFG_SEAMMUX,15,1469,64
14,13,CFG_SEAMMUX,14,1469,32
14,13,CFG_SEAMMUX,13,1469,16
14,13,CFG_SEAMMUX,12,1469,8
14,13,CFG_CTRLMUX3,5,1469,1
14,13,CFG_CTRLMUX3,3,1470,128
14,13,CFG_CTRLMUX3,1,1470,64
14,13,CFG_CTRLMUX1,1,1470,32
14,13,CFG_CTRLMUX1,3,1470,16
14,13,CFG_CTRLMUX1,5,1470,8
14,13,CFG_CTRLMUX2,5,1470,2
14,13,CFG_CTRLMUX2,3,1470,1
14,13,CFG_CTRLMUX2,1,1471,128
14,13,CFG_CTRLMUX0,1,1471,64
14,13,CFG_CTRLMUX0,3,1471,32
14,13,CFG_CTRLMUX0,5,1471,16
20,13,CFG_SEAMMUX,47,1556,1
20,13,CFG_SEAMMUX,46,1557,128
20,13,CFG_SEAMMUX,45,1557,64
20,13,CFG_SEAMMUX,44,1557,32
20,13,CFG_SEAMMUX,43,1557,16
20,13,CFG_SEAMMUX,42,1557,8
20,13,CFG_SEAMMUX,23,1557,1
20,13,CFG_SEAMMUX,22,1558,128
20,13,CFG_SEAMMUX,21,1558,64
20,13,CFG_SEAMMUX,20,1558,32
20,13,CFG_SEAMMUX,19,1558,16
20,13,CFG_SEAMMUX,18,1558,8
20,13,CFG_CTRLMUX3,10,1558,1
20,13,CFG_CTRLMUX3,8,1559,128
20,13,CFG_CTRLMUX3,6,1559,64
20,13,CFG_CTRLMUX1,6,1559,32
20,13,CFG_CTRLMUX1,8,1559,16
20,13,CFG_CTRLMUX1,10,1559,8
20,13,CFG_CTRLMUX2,10,1559,2
20,13,CFG_CTRLMUX2,8,1559,1
20,13,CFG_CTRLMUX2,6,1560,128
20,13,CFG_CTRLMUX0,6,1560,64
20,13,CFG_CTRLMUX0,8,1560,32
20,13,CFG_CTRLMUX0,10,1560,16
19,13,CFG_SEAMMUX,47,1561,16
19,13,CFG_SEAMMUX,46,1561,8
19,13,CFG_SEAMMUX,45,1561,4
19,13,CFG_SEAMMUX,44,1561,2
19,13,CFG_SEAMMUX,43,1561,1
19,13,CFG_SEAMMUX,42,1562,128
19,13,CFG_SEAMMUX,23,1562,16
19,13,CFG_SEAMMUX,22,1562,8
19,13,CFG_SEAMMUX,21,1562,4
19,13,CFG_SEAMMUX,20,1562,2
19,13,CFG_SEAMMUX,19,1562,1
19,13,CFG_SEAMMUX,18,1563,128
19,13,CFG_CTRLMUX3,10,1563,16
19,13,CFG_CTRLMUX3,8,1563,8
19,13,CFG_CTRLMUX3,6,1563,4
19,13,CFG_CTRLMUX1,6,1563,2
19,13,CFG_CTRLMUX1,8,1563,1
19,13,CFG_CTRLMUX1,10,1564,128
19,13,CFG_CTRLMUX2,10,1564,32
19,13,CFG_CTRLMUX2,8,1564,16
19,13,CFG_CTRLMUX2,6,1564,8
19,13,CFG_CTRLMUX0,6,1564,4
19,13,CFG_CTRLMUX0,8,1564,2
19,13,CFG_CTRLMUX0,10,1564,1
18,13,CFG_SEAMMUX,47,1565,1
18,13,CFG_SEAMMUX,46,1566,128
18,13,CFG_SEAMMUX,45,1566,64
18,13,CFG_SEAMMUX,44,1566,32
18,13,CFG_SEAMMUX,43,1566,16
18,13,CFG_SEAMMUX,42,1566,8
18,13,CFG_SEAMMUX,23,1566,1
18,13,CFG_SEAMMUX,22,1567,128
18,13,CFG_SEAMMUX,21,1567,64
18,13,CFG_SEAMMUX,20,1567,32
18,13,CFG_SEAMMUX,19,1567,16
18,13,CFG_SEAMMUX,18,1567,8
18,13,CFG_CTRLMUX3,10,1567,1
18,13,CFG_CTRLMUX3,8,1568,128
18,13,CFG_CTRLMUX3,6,1568,64
18,13,CFG_CTRLMUX1,6,1568,32
18,13,CFG_CTRLMUX1,8,1568,16
18,13,CFG_CTRLMUX1,10,1568,8
18,13,CFG_CTRLMUX2,10,1568,2
18,13,CFG_CTRLMUX2,8,1568,1
18,13,CFG_CTRLMUX2,6,1569,128
18,13,CFG_CTRLMUX0,6,1569,64
18,13,CFG_CTRLMUX0,8,1569,32
18,13,CFG_CTRLMUX0,10,1569,16
17,13,CFG_SEAMMUX,47,1570,16
17,13,CFG_SEAMMUX,46,1570,8
17,13,CFG_SEAMMUX,45,1570,4
17,13,CFG_SEAMMUX,44,1570,2
17,13,CFG_SEAMMUX,43,1570,1
17,13,CFG_SEAMMUX,42,1571,128
17,13,CFG_SEAMMUX,23,1571,16
17,13,CFG_SEAMMUX,22,1571,8
17,13,CFG_SEAMMUX,21,1571,4
17,13,CFG_SEAMMUX,20,1571,2
17,13,CFG_SEAMMUX,19,1571,1
17,13,CFG_SEAMMUX,18,1572,128
17,13,CFG_CTRLMUX3,10,1572,16
17,13,CFG_CTRLMUX3,8,1572,8
17,13,CFG_CTRLMUX3,6,1572,4
17,13,CFG_CTRLMUX1,6,1572,2
17,13,CFG_CTRLMUX1,8,1572,1
17,13,CFG_CTRLMUX1,10,1573,128
17,13,CFG_CTRLMUX2,10,1573,32
17,13,CFG_CTRLMUX2,8,1573,16
17,13,CFG_CTRLMUX2,6,1573,8
17,13,CFG_CTRLMUX0,6,1573,4
17,13,CFG_CTRLMUX0,8,1573,2
17,13,CFG_CTRLMUX0,10,1573,1
16,13,CFG_SEAMMUX,47,1574,1
16,13,CFG_SEAMMUX,46,1575,128
16,13,CFG_SEAMMUX,45,1575,64
16,13,CFG_SEAMMUX,44,1575,32
16,13,CFG_SEAMMUX,43,1575,16
16,13,CFG_SEAMMUX,42,1575,8
16,13,CFG_SEAMMUX,23,1575,1
16,13,CFG_SEAMMUX,22,1576,128
16,13,CFG_SEAMMUX,21,1576,64
16,13,CFG_SEAMMUX,20,1576,32
16,13,CFG_SEAMMUX,19,1576,16
16,13,CFG_SEAMMUX,18,1576,8
16,13,CFG_CTRLMUX3,10,1576,1
16,13,CFG_CTRLMUX3,8,1577,128
16,13,CFG_CTRLMUX3,6,1577,64
16,13,CFG_CTRLMUX1,6,1577,32
16,13,CFG_CTRLMUX1,8,1577,16
16,13,CFG_CTRLMUX1,10,1577,8
16,13,CFG_CTRLMUX2,10,1577,2
16,13,CFG_CTRLMUX2,8,1577,1
16,13,CFG_CTRLMUX2,6,1578,128
16,13,CFG_CTRLMUX0,6,1578,64
16,13,CFG_CTRLMUX0,8,1578,32
16,13,CFG_CTRLMUX0,10,1578,16
15,13,CFG_SEAMMUX,47,1579,16
15,13,CFG_SEAMMUX,46,1579,8
15,13,CFG_SEAMMUX,45,1579,4
15,13,CFG_SEAMMUX,44,1579,2
15,13,CFG_SEAMMUX,43,1579,1
15,13,CFG_SEAMMUX,42,1580,128
15,13,CFG_SEAMMUX,23,1580,16
15,13,CFG_SEAMMUX,22,1580,8
15,13,CFG_SEAMMUX,21,1580,4
15,13,CFG_SEAMMUX,20,1580,2
15,13,CFG_SEAMMUX,19,1580,1
15,13,CFG_SEAMMUX,18,1581,128
15,13,CFG_CTRLMUX3,10,1581,16
15,13,CFG_CTRLMUX3,8,1581,8
15,13,CFG_CTRLMUX3,6,1581,4
15,13,CFG_CTRLMUX1,6,1581,2
15,13,CFG_CTRLMUX1,8,1581,1
15,13,CFG_CTRLMUX1,10,1582,128
15,13,CFG_CTRLMUX2,10,1582,32
15,13,CFG_CTRLMUX2,8,1582,16
15,13,CFG_CTRLMUX2,6,1582,8
15,13,CFG_CTRLMUX0,6,1582,4
15,13,CFG_CTRLMUX0,8,1582,2
15,13,CFG_CTRLMUX0,10,1582,1
14,13,CFG_SEAMMUX,47,1583,1
14,13,CFG_SEAMMUX,46,1584,128
14,13,CFG_SEAMMUX,45,1584,64
14,13,CFG_SEAMMUX,44,1584,32
14,13,CFG_SEAMMUX,43,1584,16
14,13,CFG_SEAMMUX,42,1584,8
14,13,CFG_SEAMMUX,23,1584,1
14,13,CFG_SEAMMUX,22,1585,128
14,13,CFG_SEAMMUX,21,1585,64
14,13,CFG_SEAMMUX,20,1585,32
14,13,CFG_SEAMMUX,19,1585,16
14,13,CFG_SEAMMUX,18,1585,8
14,13,CFG_CTRLMUX3,10,1585,1
14,13,CFG_CTRLMUX3,8,1586,128
14,13,CFG_CTRLMUX3,6,1586,64
14,13,CFG_CTRLMUX1,6,1586,32
14,13,CFG_CTRLMUX1,8,1586,16
14,13,CFG_CTRLMUX1,10,1586,8
14,13,CFG_CTRLMUX2,10,1586,2
14,13,CFG_CTRLMUX2,8,1586,1
14,13,CFG_CTRLMUX2,6,1587,128
14,13,CFG_CTRLMUX0,6,1587,64
14,13,CFG_CTRLMUX0,8,1587,32
14,13,CFG_CTRLMUX0,10,1587,16
20,13,CFG_SEAMMUX,35,1672,1
20,13,CFG_SEAMMUX,34,1673,128
20,13,CFG_SEAMMUX,33,1673,64
20,13,CFG_SEAMMUX,32,1673,32
20,13,CFG_SEAMMUX,31,1673,16
20,13,CFG_SEAMMUX,30,1673,8
20,13,CFG_SEAMMUX,11,1673,1
20,13,CFG_SEAMMUX,10,1674,128
20,13,CFG_SEAMMUX,9,1674,64
20,13,CFG_SEAMMUX,8,1674,32
20,13,CFG_SEAMMUX,7,1674,16
20,13,CFG_SEAMMUX,6,1674,8
20,13,CFG_CTRLMUX3,11,1674,1
20,13,CFG_CTRLMUX3,9,1675,128
20,13,CFG_CTRLMUX3,7,1675,64
20,13,CFG_CTRLMUX1,7,1675,32
20,13,CFG_CTRLMUX1,9,1675,16
20,13,CFG_CTRLMUX1,11,1675,8
20,13,CFG_CTRLMUX2,11,1675,2
20,13,CFG_CTRLMUX2,9,1675,1
20,13,CFG_CTRLMUX2,7,1676,128
20,13,CFG_CTRLMUX0,7,1676,64
20,13,CFG_CTRLMUX0,9,1676,32
20,13,CFG_CTRLMUX0,11,1676,16
19,13,CFG_SEAMMUX,35,1677,16
19,13,CFG_SEAMMUX,34,1677,8
19,13,CFG_SEAMMUX,33,1677,4
19,13,CFG_SEAMMUX,32,1677,2
19,13,CFG_SEAMMUX,31,1677,1
19,13,CFG_SEAMMUX,30,1678,128
19,13,CFG_SEAMMUX,11,1678,16
19,13,CFG_SEAMMUX,10,1678,8
19,13,CFG_SEAMMUX,9,1678,4
19,13,CFG_SEAMMUX,8,1678,2
19,13,CFG_SEAMMUX,7,1678,1
19,13,CFG_SEAMMUX,6,1679,128
19,13,CFG_CTRLMUX3,11,1679,16
19,13,CFG_CTRLMUX3,9,1679,8
19,13,CFG_CTRLMUX3,7,1679,4
19,13,CFG_CTRLMUX1,7,1679,2
19,13,CFG_CTRLMUX1,9,1679,1
19,13,CFG_CTRLMUX1,11,1680,128
19,13,CFG_CTRLMUX2,11,1680,32
19,13,CFG_CTRLMUX2,9,1680,16
19,13,CFG_CTRLMUX2,7,1680,8
19,13,CFG_CTRLMUX0,7,1680,4
19,13,CFG_CTRLMUX0,9,1680,2
19,13,CFG_CTRLMUX0,11,1680,1
18,13,CFG_SEAMMUX,35,1681,1
18,13,CFG_SEAMMUX,34,1682,128
18,13,CFG_SEAMMUX,33,1682,64
18,13,CFG_SEAMMUX,32,1682,32
18,13,CFG_SEAMMUX,31,1682,16
18,13,CFG_SEAMMUX,30,1682,8
18,13,CFG_SEAMMUX,11,1682,1
18,13,CFG_SEAMMUX,10,1683,128
18,13,CFG_SEAMMUX,9,1683,64
18,13,CFG_SEAMMUX,8,1683,32
18,13,CFG_SEAMMUX,7,1683,16
18,13,CFG_SEAMMUX,6,1683,8
18,13,CFG_CTRLMUX3,11,1683,1
18,13,CFG_CTRLMUX3,9,1684,128
18,13,CFG_CTRLMUX3,7,1684,64
18,13,CFG_CTRLMUX1,7,1684,32
18,13,CFG_CTRLMUX1,9,1684,16
18,13,CFG_CTRLMUX1,11,1684,8
18,13,CFG_CTRLMUX2,11,1684,2
18,13,CFG_CTRLMUX2,9,1684,1
18,13,CFG_CTRLMUX2,7,1685,128
18,13,CFG_CTRLMUX0,7,1685,64
18,13,CFG_CTRLMUX0,9,1685,32
18,13,CFG_CTRLMUX0,11,1685,16
17,13,CFG_SEAMMUX,35,1686,16
17,13,CFG_SEAMMUX,34,1686,8
17,13,CFG_SEAMMUX,33,1686,4
17,13,CFG_SEAMMUX,32,1686,2
17,13,CFG_SEAMMUX,31,1686,1
17,13,CFG_SEAMMUX,30,1687,128
17,13,CFG_SEAMMUX,11,1687,16
17,13,CFG_SEAMMUX,10,1687,8
17,13,CFG_SEAMMUX,9,1687,4
17,13,CFG_SEAMMUX,8,1687,2
17,13,CFG_SEAMMUX,7,1687,1
17,13,CFG_SEAMMUX,6,1688,128
17,13,CFG_CTRLMUX3,11,1688,16
17,13,CFG_CTRLMUX3,9,1688,8
17,13,CFG_CTRLMUX3,7,1688,4
17,13,CFG_CTRLMUX1,7,1688,2
17,13,CFG_CTRLMUX1,9,1688,1
17,13,CFG_CTRLMUX1,11,1689,128
17,13,CFG_CTRLMUX2,11,1689,32
17,13,CFG_CTRLMUX2,9,1689,16
17,13,CFG_CTRLMUX2,7,1689,8
17,13,CFG_CTRLMUX0,7,1689,4
17,13,CFG_CTRLMUX0,9,1689,2
17,13,CFG_CTRLMUX0,11,1689,1
16,13,CFG_SEAMMUX,35,1690,1
16,13,CFG_SEAMMUX,34,1691,128
16,13,CFG_SEAMMUX,33,1691,64
16,13,CFG_SEAMMUX,32,1691,32
16,13,CFG_SEAMMUX,31,1691,16
16,13,CFG_SEAMMUX,30,1691,8
16,13,CFG_SEAMMUX,11,1691,1
16,13,CFG_SEAMMUX,10,1692,128
16,13,CFG_SEAMMUX,9,1692,64
16,13,CFG_SEAMMUX,8,1692,32
