table,src_res,src_x,src_y,dst_res,dst_x,dst_y,codeword,owner,owner_evidence,reason
rrg_edges_full.csv,RMUX69,14,3,RMUX83,14,2,6;9,X14Y6_RMUX21,44,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,14,3,RMUX86,14,3,3;9,X14Y4_RMUX21,45,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,14,3,RMUX87,14,3,5;9,X14Y6_RMUX21,5,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,14,3,RMUX93,14,2,6;9,X14Y6_RMUX21,176,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,14,4,RMUX83,14,3,6;9,X14Y7_RMUX21,48,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,14,4,RMUX86,14,4,3;9,X14Y5_RMUX21,58,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,14,4,RMUX87,14,4,5;9,X14Y7_RMUX21,11,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,14,4,RMUX93,14,3,6;9,X14Y7_RMUX21,260,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,14,5,RMUX83,14,4,6;9,X14Y8_RMUX21,60,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,14,5,RMUX86,14,5,3;9,X14Y6_RMUX21,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,14,5,RMUX87,14,5,5;9,X14Y8_RMUX21,34,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,14,5,RMUX93,14,4,6;9,X14Y8_RMUX21,325,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,14,6,RMUX83,14,5,6;9,X14Y9_RMUX21,65,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,14,6,RMUX87,14,6,5;9,X14Y9_RMUX21,53,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,14,7,RMUX83,14,6,6;9,X14Y10_RMUX21,32,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,14,7,RMUX87,14,7,5;9,X14Y10_RMUX21,77,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,14,8,RMUX83,14,7,6;9,X14Y11_RMUX21,25,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,14,8,RMUX87,14,8,5;9,X14Y11_RMUX21,59,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,14,9,RMUX83,14,8,6;9,X14Y12_RMUX21,38,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,14,9,RMUX87,14,9,5;9,X14Y12_RMUX21,17,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,1,RMUX86,15,1,3;9,X15Y2_RMUX21,32,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,10,RMUX86,15,10,3;9,X15Y11_RMUX21,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,11,RMUX86,15,11,3;9,X15Y12_RMUX21,14,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,2,RMUX83,15,1,6;9,X15Y5_RMUX21,58,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,2,RMUX86,15,2,3;9,X15Y3_RMUX21,31,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,2,RMUX93,15,1,6;9,X15Y5_RMUX21,155,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,3,RMUX83,15,2,6;9,X15Y6_RMUX21,55,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,3,RMUX86,15,3,3;9,X15Y4_RMUX21,49,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,3,RMUX87,15,3,5;9,X15Y6_RMUX21,3,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,3,RMUX93,15,2,6;9,X15Y6_RMUX21,149,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,4,RMUX83,15,3,6;9,X15Y7_RMUX21,50,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,4,RMUX86,15,4,3;9,X15Y5_RMUX21,66,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,4,RMUX87,15,4,5;9,X15Y7_RMUX21,17,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,4,RMUX93,15,3,6;9,X15Y7_RMUX21,205,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,5,RMUX83,15,4,6;9,X15Y8_RMUX21,44,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,5,RMUX86,15,5,3;9,X15Y6_RMUX21,6,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,5,RMUX87,15,5,5;9,X15Y8_RMUX21,31,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,5,RMUX93,15,4,6;9,X15Y8_RMUX21,241,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,6,RMUX83,15,5,6;9,X15Y9_RMUX21,44,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,6,RMUX86,15,6,3;9,X15Y7_RMUX21,8,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,6,RMUX87,15,6,5;9,X15Y9_RMUX21,55,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,6,RMUX93,15,5,6;9,X15Y9_RMUX21,18,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,7,RMUX83,15,6,6;9,X15Y10_RMUX21,55,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,7,RMUX86,15,7,3;9,X15Y8_RMUX21,6,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,7,RMUX87,15,7,5;9,X15Y10_RMUX21,48,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,7,RMUX93,15,6,6;9,X15Y10_RMUX21,24,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,8,RMUX83,15,7,6;9,X15Y11_RMUX21,55,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,8,RMUX86,15,8,3;9,X15Y9_RMUX21,10,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,8,RMUX87,15,8,5;9,X15Y11_RMUX21,49,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,8,RMUX93,15,7,6;9,X15Y11_RMUX21,23,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,9,RMUX83,15,8,6;9,X15Y12_RMUX21,47,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,9,RMUX86,15,9,3;9,X15Y10_RMUX21,3,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,9,RMUX87,15,9,5;9,X15Y12_RMUX21,33,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,15,9,RMUX93,15,8,6;9,X15Y12_RMUX21,17,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,1,RMUX86,16,1,3;9,X16Y2_RMUX21,39,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,10,RMUX86,16,10,3;9,X16Y11_RMUX21,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,11,RMUX86,16,11,3;9,X16Y12_RMUX21,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,2,RMUX83,16,1,6;9,X16Y5_RMUX21,87,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,2,RMUX86,16,2,3;9,X16Y3_RMUX21,57,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,2,RMUX87,16,2,5;9,X16Y5_RMUX21,3,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,2,RMUX93,16,1,6;9,X16Y5_RMUX21,132,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,3,RMUX83,16,2,6;9,X16Y6_RMUX21,77,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,3,RMUX86,16,3,3;9,X16Y4_RMUX21,75,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,3,RMUX87,16,3,5;9,X16Y6_RMUX21,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,3,RMUX93,16,2,6;9,X16Y6_RMUX21,129,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,4,RMUX83,16,3,6;9,X16Y7_RMUX21,88,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,4,RMUX86,16,4,3;9,X16Y5_RMUX21,60,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,4,RMUX87,16,4,5;9,X16Y7_RMUX21,19,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,4,RMUX93,16,3,6;9,X16Y7_RMUX21,136,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,5,RMUX83,16,4,6;9,X16Y8_RMUX21,75,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,5,RMUX86,16,5,3;9,X16Y6_RMUX21,8,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,5,RMUX87,16,5,5;9,X16Y8_RMUX21,46,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,5,RMUX93,16,4,6;9,X16Y8_RMUX21,208,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,6,RMUX83,16,5,6;9,X16Y9_RMUX21,48,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,6,RMUX86,16,6,3;9,X16Y7_RMUX21,11,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,6,RMUX87,16,6,5;9,X16Y9_RMUX21,46,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,6,RMUX93,16,5,6;9,X16Y9_RMUX21,31,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,7,RMUX83,16,6,6;9,X16Y10_RMUX21,41,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,7,RMUX86,16,7,3;9,X16Y8_RMUX21,9,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,7,RMUX87,16,7,5;9,X16Y10_RMUX21,37,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,7,RMUX93,16,6,6;9,X16Y10_RMUX21,33,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,8,RMUX83,16,7,6;9,X16Y11_RMUX21,64,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,8,RMUX86,16,8,3;9,X16Y9_RMUX21,13,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,8,RMUX87,16,8,5;9,X16Y11_RMUX21,32,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,8,RMUX93,16,7,6;9,X16Y11_RMUX21,27,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,9,RMUX83,16,8,6;9,X16Y12_RMUX21,39,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,9,RMUX86,16,9,3;9,X16Y10_RMUX21,6,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,9,RMUX87,16,9,5;9,X16Y12_RMUX21,27,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,16,9,RMUX93,16,8,6;9,X16Y12_RMUX21,24,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,1,RMUX86,17,1,3;9,X17Y2_RMUX21,29,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,10,RMUX86,17,10,3;9,X17Y11_RMUX21,8,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,11,RMUX86,17,11,3;9,X17Y12_RMUX21,7,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,2,RMUX83,17,1,6;9,X17Y5_RMUX21,90,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,2,RMUX86,17,2,3;9,X17Y3_RMUX21,49,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,2,RMUX93,17,1,6;9,X17Y5_RMUX21,99,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,3,RMUX83,17,2,6;9,X17Y6_RMUX21,74,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,3,RMUX86,17,3,3;9,X17Y4_RMUX21,58,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,3,RMUX87,17,3,5;9,X17Y6_RMUX21,4,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,3,RMUX93,17,2,6;9,X17Y6_RMUX21,85,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,4,RMUX83,17,3,6;9,X17Y7_RMUX21,87,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,4,RMUX86,17,4,3;9,X17Y5_RMUX21,27,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,4,RMUX87,17,4,5;9,X17Y7_RMUX21,19,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,4,RMUX93,17,3,6;9,X17Y7_RMUX21,123,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,5,RMUX83,17,4,6;9,X17Y8_RMUX21,107,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,5,RMUX86,17,5,3;9,X17Y6_RMUX21,14,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,5,RMUX87,17,5,5;9,X17Y8_RMUX21,40,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,5,RMUX93,17,4,6;9,X17Y8_RMUX21,124,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,6,RMUX83,17,5,6;9,X17Y9_RMUX21,61,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,6,RMUX86,17,6,3;9,X17Y7_RMUX21,15,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,6,RMUX87,17,6,5;9,X17Y9_RMUX21,36,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,6,RMUX93,17,5,6;9,X17Y9_RMUX21,56,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,7,RMUX83,17,6,6;9,X17Y10_RMUX21,83,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,7,RMUX86,17,7,3;9,X17Y8_RMUX21,18,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,7,RMUX87,17,7,5;9,X17Y10_RMUX21,33,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,7,RMUX93,17,6,6;9,X17Y10_RMUX21,50,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,8,RMUX83,17,7,6;9,X17Y11_RMUX21,82,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,8,RMUX86,17,8,3;9,X17Y9_RMUX21,13,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,8,RMUX87,17,8,5;9,X17Y11_RMUX21,43,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,8,RMUX93,17,7,6;9,X17Y11_RMUX21,30,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,9,RMUX83,17,8,6;9,X17Y12_RMUX21,65,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,9,RMUX86,17,9,3;9,X17Y10_RMUX21,10,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,9,RMUX87,17,9,5;9,X17Y12_RMUX21,29,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,17,9,RMUX93,17,8,6;9,X17Y12_RMUX21,45,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,1,RMUX86,18,1,3;9,X18Y2_RMUX21,32,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,10,RMUX86,18,10,3;9,X18Y11_RMUX21,7,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,11,RMUX86,18,11,3;9,X18Y12_RMUX21,18,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,2,RMUX83,18,1,6;9,X18Y5_RMUX21,95,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,2,RMUX86,18,2,3;9,X18Y3_RMUX21,54,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,2,RMUX93,18,1,6;9,X18Y5_RMUX21,102,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,3,RMUX83,18,2,6;9,X18Y6_RMUX21,66,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,3,RMUX86,18,3,3;9,X18Y4_RMUX21,46,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,3,RMUX87,18,3,5;9,X18Y6_RMUX21,3,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,3,RMUX93,18,2,6;9,X18Y6_RMUX21,101,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,4,RMUX83,18,3,6;9,X18Y7_RMUX21,94,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,4,RMUX86,18,4,3;9,X18Y5_RMUX21,26,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,4,RMUX87,18,4,5;9,X18Y7_RMUX21,18,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,4,RMUX93,18,3,6;9,X18Y7_RMUX21,122,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,5,RMUX83,18,4,6;9,X18Y8_RMUX21,91,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,5,RMUX86,18,5,3;9,X18Y6_RMUX21,14,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,5,RMUX87,18,5,5;9,X18Y8_RMUX21,40,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,5,RMUX93,18,4,6;9,X18Y8_RMUX21,106,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,6,RMUX83,18,5,6;9,X18Y9_RMUX21,52,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,6,RMUX86,18,6,3;9,X18Y7_RMUX21,20,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,6,RMUX87,18,6,5;9,X18Y9_RMUX21,44,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,6,RMUX93,18,5,6;9,X18Y9_RMUX21,55,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,7,RMUX83,18,6,6;9,X18Y10_RMUX21,31,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,7,RMUX86,18,7,3;9,X18Y8_RMUX21,18,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,7,RMUX87,18,7,5;9,X18Y10_RMUX21,38,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,7,RMUX93,18,6,6;9,X18Y10_RMUX21,52,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,8,RMUX83,18,7,6;9,X18Y11_RMUX21,35,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,8,RMUX86,18,8,3;9,X18Y9_RMUX21,15,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,8,RMUX87,18,8,5;9,X18Y11_RMUX21,28,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,8,RMUX93,18,7,6;9,X18Y11_RMUX21,45,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,9,RMUX83,18,8,6;9,X18Y12_RMUX21,28,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,9,RMUX86,18,9,3;9,X18Y10_RMUX21,12,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,9,RMUX87,18,9,5;9,X18Y12_RMUX21,36,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,18,9,RMUX93,18,8,6;9,X18Y12_RMUX21,23,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,1,RMUX86,19,1,3;9,X19Y2_RMUX21,34,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,1,RMUX87,19,1,5;9,X19Y4_RMUX21,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,10,RMUX86,19,10,3;9,X19Y11_RMUX21,7,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,11,RMUX86,19,11,3;9,X19Y12_RMUX21,13,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,2,RMUX83,19,1,6;9,X19Y5_RMUX21,91,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,2,RMUX86,19,2,3;9,X19Y3_RMUX21,50,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,2,RMUX87,19,2,5;9,X19Y5_RMUX21,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,2,RMUX93,19,1,6;9,X19Y5_RMUX21,93,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,3,RMUX83,19,2,6;9,X19Y6_RMUX21,66,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,3,RMUX86,19,3,3;9,X19Y4_RMUX21,39,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,3,RMUX87,19,3,5;9,X19Y6_RMUX21,6,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,3,RMUX93,19,2,6;9,X19Y6_RMUX21,91,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,4,RMUX83,19,3,6;9,X19Y7_RMUX21,64,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,4,RMUX86,19,4,3;9,X19Y5_RMUX21,38,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,4,RMUX87,19,4,5;9,X19Y7_RMUX21,19,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,4,RMUX93,19,3,6;9,X19Y7_RMUX21,125,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,5,RMUX83,19,4,6;9,X19Y8_RMUX21,62,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,5,RMUX86,19,5,3;9,X19Y6_RMUX21,28,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,5,RMUX87,19,5,5;9,X19Y8_RMUX21,29,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,5,RMUX93,19,4,6;9,X19Y8_RMUX21,136,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,6,RMUX83,19,5,6;9,X19Y9_RMUX21,180,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,6,RMUX86,19,6,3;9,X19Y7_RMUX21,22,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,6,RMUX87,19,6,5;9,X19Y9_RMUX21,29,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,6,RMUX93,19,5,6;9,X19Y9_RMUX21,96,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,7,RMUX83,19,6,6;9,X19Y10_RMUX21,151,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,7,RMUX86,19,7,3;9,X19Y8_RMUX21,21,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,7,RMUX87,19,7,5;9,X19Y10_RMUX21,15,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,7,RMUX93,19,6,6;9,X19Y10_RMUX21,59,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,8,RMUX83,19,7,6;9,X19Y11_RMUX21,165,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,8,RMUX86,19,8,3;9,X19Y9_RMUX21,12,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,8,RMUX87,19,8,5;9,X19Y11_RMUX21,26,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,8,RMUX93,19,7,6;9,X19Y11_RMUX21,56,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,9,RMUX83,19,8,6;9,X19Y12_RMUX21,193,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,9,RMUX86,19,9,3;9,X19Y10_RMUX21,13,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,9,RMUX87,19,9,5;9,X19Y12_RMUX21,26,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,19,9,RMUX93,19,8,6;9,X19Y12_RMUX21,45,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,2,1,RMUX86,2,1,3;9,X2Y2_RMUX21,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,2,3,RMUX86,2,3,3;9,X2Y4_RMUX21,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,1,RMUX86,20,1,3;9,X20Y2_RMUX21,29,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,1,RMUX87,20,1,5;9,X20Y4_RMUX21,2,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,10,RMUX86,20,10,3;9,X20Y11_RMUX21,6,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,11,RMUX86,20,11,3;9,X20Y12_RMUX21,14,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,2,RMUX83,20,1,6;9,X20Y5_RMUX21,94,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,2,RMUX86,20,2,3;9,X20Y3_RMUX21,21,codeword attributed to a uniquely vendor-used member
rrg_edges_full.csv,RMUX69,20,2,RMUX93,20,1,6;9,X20Y5_RMUX21,68,codeword attributed to a uniquely vendor-used member
