x,y,feature,byte,mask
19,1,CFG_LUTCMUX[25],95525,8
19,1,CFG_LUTCMUX[26],96337,8
19,1,CFG_LUTCMUX[27],95989,8
19,1,CFG_LUTCMUX[28],96801,8
19,1,CFG_LUTCMUX[29],96453,8
19,1,CFG_LUTCMUX[2],90305,8
19,1,CFG_LUTCMUX[30],97265,8
19,1,CFG_LUTCMUX[31],96917,8
19,1,CFG_LUTCMUX[3],89957,8
19,1,CFG_LUTCMUX[4],90769,8
19,1,CFG_LUTCMUX[5],90421,8
19,1,CFG_LUTCMUX[6],91233,8
19,1,CFG_LUTCMUX[7],90885,8
19,1,CFG_LUTCMUX[8],91697,8
19,1,CFG_LUTCMUX[9],91349,8
19,2,CFG_BYPASSEN[0],81953,16
19,2,CFG_BYPASSEN[10],87057,16
19,2,CFG_BYPASSEN[11],87521,16
19,2,CFG_BYPASSEN[12],87985,16
19,2,CFG_BYPASSEN[13],88449,16
19,2,CFG_BYPASSEN[14],88913,16
19,2,CFG_BYPASSEN[15],89377,16
19,2,CFG_BYPASSEN[1],82417,16
19,2,CFG_BYPASSEN[2],82881,16
19,2,CFG_BYPASSEN[3],83345,16
19,2,CFG_BYPASSEN[4],83809,16
19,2,CFG_BYPASSEN[5],84273,16
19,2,CFG_BYPASSEN[6],84737,16
19,2,CFG_BYPASSEN[7],85201,16
19,2,CFG_BYPASSEN[8],86129,16
19,2,CFG_BYPASSEN[9],86593,16
19,2,CFG_CARRY_CRL[0],81837,8
19,2,CFG_CARRY_CRL[10],86941,8
19,2,CFG_CARRY_CRL[11],87405,8
19,2,CFG_CARRY_CRL[12],87869,8
19,2,CFG_CARRY_CRL[13],88333,8
19,2,CFG_CARRY_CRL[14],88797,8
19,2,CFG_CARRY_CRL[15],89261,8
19,2,CFG_CARRY_CRL[1],82301,8
19,2,CFG_CARRY_CRL[2],82765,8
19,2,CFG_CARRY_CRL[3],83229,8
19,2,CFG_CARRY_CRL[4],83693,8
19,2,CFG_CARRY_CRL[5],84157,8
19,2,CFG_CARRY_CRL[6],84621,8
19,2,CFG_CARRY_CRL[7],85085,8
19,2,CFG_CARRY_CRL[8],86013,8
19,2,CFG_CARRY_CRL[9],86477,8
19,2,CFG_LUTCMUX[0],81953,8
19,2,CFG_LUTCMUX[10],84273,8
19,2,CFG_LUTCMUX[11],83925,8
19,2,CFG_LUTCMUX[12],84737,8
19,2,CFG_LUTCMUX[13],84389,8
19,2,CFG_LUTCMUX[14],85201,8
19,2,CFG_LUTCMUX[15],84853,8
19,2,CFG_LUTCMUX[16],86129,8
19,2,CFG_LUTCMUX[17],85781,8
19,2,CFG_LUTCMUX[18],86593,8
19,2,CFG_LUTCMUX[19],86245,8
19,2,CFG_LUTCMUX[1],81605,8
19,2,CFG_LUTCMUX[20],87057,8
19,2,CFG_LUTCMUX[21],86709,8
19,2,CFG_LUTCMUX[22],87521,8
19,2,CFG_LUTCMUX[23],87173,8
19,2,CFG_LUTCMUX[24],87985,8
19,2,CFG_LUTCMUX[25],87637,8
19,2,CFG_LUTCMUX[26],88449,8
19,2,CFG_LUTCMUX[27],88101,8
19,2,CFG_LUTCMUX[28],88913,8
19,2,CFG_LUTCMUX[29],88565,8
19,2,CFG_LUTCMUX[2],82417,8
19,2,CFG_LUTCMUX[30],89377,8
19,2,CFG_LUTCMUX[31],89029,8
19,2,CFG_LUTCMUX[3],82069,8
19,2,CFG_LUTCMUX[4],82881,8
19,2,CFG_LUTCMUX[5],82533,8
19,2,CFG_LUTCMUX[6],83345,8
19,2,CFG_LUTCMUX[7],82997,8
19,2,CFG_LUTCMUX[8],83809,8
19,2,CFG_LUTCMUX[9],83461,8
19,3,CFG_BYPASSEN[0],74065,16
19,3,CFG_BYPASSEN[10],79169,16
19,3,CFG_BYPASSEN[11],79633,16
19,3,CFG_BYPASSEN[12],80097,16
19,3,CFG_BYPASSEN[13],80561,16
19,3,CFG_BYPASSEN[14],81025,16
19,3,CFG_BYPASSEN[15],81489,16
19,3,CFG_BYPASSEN[1],74529,16
19,3,CFG_BYPASSEN[2],74993,16
19,3,CFG_BYPASSEN[3],75457,16
19,3,CFG_BYPASSEN[4],75921,16
19,3,CFG_BYPASSEN[5],76385,16
19,3,CFG_BYPASSEN[6],76849,16
19,3,CFG_BYPASSEN[7],77313,16
19,3,CFG_BYPASSEN[8],78241,16
19,3,CFG_BYPASSEN[9],78705,16
19,3,CFG_CARRY_CRL[0],73949,8
19,3,CFG_CARRY_CRL[10],79053,8
19,3,CFG_CARRY_CRL[11],79517,8
19,3,CFG_CARRY_CRL[12],79981,8
19,3,CFG_CARRY_CRL[13],80445,8
19,3,CFG_CARRY_CRL[14],80909,8
19,3,CFG_CARRY_CRL[15],81373,8
19,3,CFG_CARRY_CRL[1],74413,8
19,3,CFG_CARRY_CRL[2],74877,8
19,3,CFG_CARRY_CRL[3],75341,8
19,3,CFG_CARRY_CRL[4],75805,8
19,3,CFG_CARRY_CRL[5],76269,8
19,3,CFG_CARRY_CRL[6],76733,8
19,3,CFG_CARRY_CRL[7],77197,8
19,3,CFG_CARRY_CRL[8],78125,8
19,3,CFG_CARRY_CRL[9],78589,8
19,3,CFG_LUTCMUX[0],74065,8
19,3,CFG_LUTCMUX[10],76385,8
19,3,CFG_LUTCMUX[11],76037,8
19,3,CFG_LUTCMUX[12],76849,8
19,3,CFG_LUTCMUX[13],76501,8
19,3,CFG_LUTCMUX[14],77313,8
19,3,CFG_LUTCMUX[15],76965,8
19,3,CFG_LUTCMUX[16],78241,8
19,3,CFG_LUTCMUX[17],77893,8
19,3,CFG_LUTCMUX[18],78705,8
19,3,CFG_LUTCMUX[19],78357,8
19,3,CFG_LUTCMUX[1],73717,8
19,3,CFG_LUTCMUX[20],79169,8
19,3,CFG_LUTCMUX[21],78821,8
19,3,CFG_LUTCMUX[22],79633,8
19,3,CFG_LUTCMUX[23],79285,8
19,3,CFG_LUTCMUX[24],80097,8
19,3,CFG_LUTCMUX[25],79749,8
19,3,CFG_LUTCMUX[26],80561,8
19,3,CFG_LUTCMUX[27],80213,8
19,3,CFG_LUTCMUX[28],81025,8
19,3,CFG_LUTCMUX[29],80677,8
19,3,CFG_LUTCMUX[2],74529,8
19,3,CFG_LUTCMUX[30],81489,8
19,3,CFG_LUTCMUX[31],81141,8
19,3,CFG_LUTCMUX[3],74181,8
19,3,CFG_LUTCMUX[4],74993,8
19,3,CFG_LUTCMUX[5],74645,8
19,3,CFG_LUTCMUX[6],75457,8
19,3,CFG_LUTCMUX[7],75109,8
19,3,CFG_LUTCMUX[8],75921,8
19,3,CFG_LUTCMUX[9],75573,8
19,4,CFG_BYPASSEN[0],66177,16
19,4,CFG_BYPASSEN[10],71281,16
19,4,CFG_BYPASSEN[11],71745,16
19,4,CFG_BYPASSEN[12],72209,16
19,4,CFG_BYPASSEN[13],72673,16
19,4,CFG_BYPASSEN[14],73137,16
19,4,CFG_BYPASSEN[15],73601,16
19,4,CFG_BYPASSEN[1],66641,16
19,4,CFG_BYPASSEN[2],67105,16
19,4,CFG_BYPASSEN[3],67569,16
19,4,CFG_BYPASSEN[4],68033,16
19,4,CFG_BYPASSEN[5],68497,16
19,4,CFG_BYPASSEN[6],68961,16
19,4,CFG_BYPASSEN[7],69425,16
19,4,CFG_BYPASSEN[8],70353,16
19,4,CFG_BYPASSEN[9],70817,16
19,4,CFG_CARRY_CRL[0],66061,8
19,4,CFG_CARRY_CRL[10],71165,8
19,4,CFG_CARRY_CRL[11],71629,8
19,4,CFG_CARRY_CRL[12],72093,8
19,4,CFG_CARRY_CRL[13],72557,8
19,4,CFG_CARRY_CRL[14],73021,8
19,4,CFG_CARRY_CRL[15],73485,8
19,4,CFG_CARRY_CRL[1],66525,8
19,4,CFG_CARRY_CRL[2],66989,8
19,4,CFG_CARRY_CRL[3],67453,8
19,4,CFG_CARRY_CRL[4],67917,8
19,4,CFG_CARRY_CRL[5],68381,8
19,4,CFG_CARRY_CRL[6],68845,8
19,4,CFG_CARRY_CRL[7],69309,8
19,4,CFG_CARRY_CRL[8],70237,8
19,4,CFG_CARRY_CRL[9],70701,8
19,4,CFG_LUTCMUX[0],66177,8
19,4,CFG_LUTCMUX[10],68497,8
19,4,CFG_LUTCMUX[11],68149,8
19,4,CFG_LUTCMUX[12],68961,8
19,4,CFG_LUTCMUX[13],68613,8
19,4,CFG_LUTCMUX[14],69425,8
19,4,CFG_LUTCMUX[15],69077,8
19,4,CFG_LUTCMUX[16],70353,8
19,4,CFG_LUTCMUX[17],70005,8
19,4,CFG_LUTCMUX[18],70817,8
19,4,CFG_LUTCMUX[19],70469,8
19,4,CFG_LUTCMUX[1],65829,8
19,4,CFG_LUTCMUX[20],71281,8
19,4,CFG_LUTCMUX[21],70933,8
19,4,CFG_LUTCMUX[22],71745,8
19,4,CFG_LUTCMUX[23],71397,8
19,4,CFG_LUTCMUX[24],72209,8
19,4,CFG_LUTCMUX[25],71861,8
19,4,CFG_LUTCMUX[26],72673,8
19,4,CFG_LUTCMUX[27],72325,8
19,4,CFG_LUTCMUX[28],73137,8
19,4,CFG_LUTCMUX[29],72789,8
19,4,CFG_LUTCMUX[2],66641,8
19,4,CFG_LUTCMUX[30],73601,8
19,4,CFG_LUTCMUX[31],73253,8
19,4,CFG_LUTCMUX[3],66293,8
19,4,CFG_LUTCMUX[4],67105,8
19,4,CFG_LUTCMUX[5],66757,8
19,4,CFG_LUTCMUX[6],67569,8
19,4,CFG_LUTCMUX[7],67221,8
19,4,CFG_LUTCMUX[8],68033,8
19,4,CFG_LUTCMUX[9],67685,8
19,5,CFG_BYPASSEN[0],58289,16
19,5,CFG_BYPASSEN[10],63393,16
19,5,CFG_BYPASSEN[11],63857,16
19,5,CFG_BYPASSEN[12],64321,16
19,5,CFG_BYPASSEN[13],64785,16
19,5,CFG_BYPASSEN[14],65249,16
19,5,CFG_BYPASSEN[15],65713,16
19,5,CFG_BYPASSEN[1],58753,16
19,5,CFG_BYPASSEN[2],59217,16
19,5,CFG_BYPASSEN[3],59681,16
19,5,CFG_BYPASSEN[4],60145,16
19,5,CFG_BYPASSEN[5],60609,16
19,5,CFG_BYPASSEN[6],61073,16
19,5,CFG_BYPASSEN[7],61537,16
19,5,CFG_BYPASSEN[8],62465,16
19,5,CFG_BYPASSEN[9],62929,16
19,5,CFG_CARRY_CRL[0],58173,8
19,5,CFG_CARRY_CRL[10],63277,8
19,5,CFG_CARRY_CRL[11],63741,8
19,5,CFG_CARRY_CRL[12],64205,8
19,5,CFG_CARRY_CRL[13],64669,8
19,5,CFG_CARRY_CRL[14],65133,8
19,5,CFG_CARRY_CRL[15],65597,8
19,5,CFG_CARRY_CRL[1],58637,8
19,5,CFG_CARRY_CRL[2],59101,8
19,5,CFG_CARRY_CRL[3],59565,8
19,5,CFG_CARRY_CRL[4],60029,8
19,5,CFG_CARRY_CRL[5],60493,8
19,5,CFG_CARRY_CRL[6],60957,8
19,5,CFG_CARRY_CRL[7],61421,8
19,5,CFG_CARRY_CRL[8],62349,8
19,5,CFG_CARRY_CRL[9],62813,8
19,5,CFG_LUTCMUX[0],58289,8
19,5,CFG_LUTCMUX[10],60609,8
19,5,CFG_LUTCMUX[11],60261,8
19,5,CFG_LUTCMUX[12],61073,8
19,5,CFG_LUTCMUX[13],60725,8
19,5,CFG_LUTCMUX[14],61537,8
19,5,CFG_LUTCMUX[15],61189,8
19,5,CFG_LUTCMUX[16],62465,8
19,5,CFG_LUTCMUX[17],62117,8
19,5,CFG_LUTCMUX[18],62929,8
19,5,CFG_LUTCMUX[19],62581,8
19,5,CFG_LUTCMUX[1],57941,8
19,5,CFG_LUTCMUX[20],63393,8
19,5,CFG_LUTCMUX[21],63045,8
19,5,CFG_LUTCMUX[22],63857,8
19,5,CFG_LUTCMUX[23],63509,8
19,5,CFG_LUTCMUX[24],64321,8
19,5,CFG_LUTCMUX[25],63973,8
19,5,CFG_LUTCMUX[26],64785,8
19,5,CFG_LUTCMUX[27],64437,8
19,5,CFG_LUTCMUX[28],65249,8
19,5,CFG_LUTCMUX[29],64901,8
19,5,CFG_LUTCMUX[2],58753,8
19,5,CFG_LUTCMUX[30],65713,8
19,5,CFG_LUTCMUX[31],65365,8
19,5,CFG_LUTCMUX[3],58405,8
19,5,CFG_LUTCMUX[4],59217,8
19,5,CFG_LUTCMUX[5],58869,8
19,5,CFG_LUTCMUX[6],59681,8
19,5,CFG_LUTCMUX[7],59333,8
19,5,CFG_LUTCMUX[8],60145,8
19,5,CFG_LUTCMUX[9],59797,8
19,6,CFG_BYPASSEN[0],50401,16
19,6,CFG_BYPASSEN[10],55505,16
19,6,CFG_BYPASSEN[11],55969,16
19,6,CFG_BYPASSEN[12],56433,16
19,6,CFG_BYPASSEN[13],56897,16
19,6,CFG_BYPASSEN[14],57361,16
19,6,CFG_BYPASSEN[15],57825,16
19,6,CFG_BYPASSEN[1],50865,16
19,6,CFG_BYPASSEN[2],51329,16
19,6,CFG_BYPASSEN[3],51793,16
19,6,CFG_BYPASSEN[4],52257,16
19,6,CFG_BYPASSEN[5],52721,16
19,6,CFG_BYPASSEN[6],53185,16
19,6,CFG_BYPASSEN[7],53649,16
19,6,CFG_BYPASSEN[8],54577,16
19,6,CFG_BYPASSEN[9],55041,16
19,6,CFG_CARRY_CRL[0],50285,8
19,6,CFG_CARRY_CRL[10],55389,8
19,6,CFG_CARRY_CRL[11],55853,8
19,6,CFG_CARRY_CRL[12],56317,8
19,6,CFG_CARRY_CRL[13],56781,8
19,6,CFG_CARRY_CRL[14],57245,8
19,6,CFG_CARRY_CRL[15],57709,8
19,6,CFG_CARRY_CRL[1],50749,8
19,6,CFG_CARRY_CRL[2],51213,8
19,6,CFG_CARRY_CRL[3],51677,8
19,6,CFG_CARRY_CRL[4],52141,8
19,6,CFG_CARRY_CRL[5],52605,8
19,6,CFG_CARRY_CRL[6],53069,8
19,6,CFG_CARRY_CRL[7],53533,8
19,6,CFG_CARRY_CRL[8],54461,8
19,6,CFG_CARRY_CRL[9],54925,8
19,6,CFG_LUTCMUX[0],50401,8
19,6,CFG_LUTCMUX[10],52721,8
19,6,CFG_LUTCMUX[11],52373,8
19,6,CFG_LUTCMUX[12],53185,8
19,6,CFG_LUTCMUX[13],52837,8
19,6,CFG_LUTCMUX[14],53649,8
19,6,CFG_LUTCMUX[15],53301,8
19,6,CFG_LUTCMUX[16],54577,8
19,6,CFG_LUTCMUX[17],54229,8
19,6,CFG_LUTCMUX[18],55041,8
19,6,CFG_LUTCMUX[19],54693,8
19,6,CFG_LUTCMUX[1],50053,8
19,6,CFG_LUTCMUX[20],55505,8
19,6,CFG_LUTCMUX[21],55157,8
19,6,CFG_LUTCMUX[22],55969,8
19,6,CFG_LUTCMUX[23],55621,8
19,6,CFG_LUTCMUX[24],56433,8
19,6,CFG_LUTCMUX[25],56085,8
19,6,CFG_LUTCMUX[26],56897,8
19,6,CFG_LUTCMUX[27],56549,8
19,6,CFG_LUTCMUX[28],57361,8
19,6,CFG_LUTCMUX[29],57013,8
19,6,CFG_LUTCMUX[2],50865,8
19,6,CFG_LUTCMUX[30],57825,8
19,6,CFG_LUTCMUX[31],57477,8
19,6,CFG_LUTCMUX[3],50517,8
19,6,CFG_LUTCMUX[4],51329,8
19,6,CFG_LUTCMUX[5],50981,8
19,6,CFG_LUTCMUX[6],51793,8
19,6,CFG_LUTCMUX[7],51445,8
19,6,CFG_LUTCMUX[8],52257,8
19,6,CFG_LUTCMUX[9],51909,8
19,7,CFG_BYPASSEN[0],42513,16
19,7,CFG_BYPASSEN[10],47617,16
19,7,CFG_BYPASSEN[11],48081,16
19,7,CFG_BYPASSEN[12],48545,16
19,7,CFG_BYPASSEN[13],49009,16
19,7,CFG_BYPASSEN[14],49473,16
19,7,CFG_BYPASSEN[15],49937,16
19,7,CFG_BYPASSEN[1],42977,16
19,7,CFG_BYPASSEN[2],43441,16
19,7,CFG_BYPASSEN[3],43905,16
19,7,CFG_BYPASSEN[4],44369,16
19,7,CFG_BYPASSEN[5],44833,16
19,7,CFG_BYPASSEN[6],45297,16
19,7,CFG_BYPASSEN[7],45761,16
19,7,CFG_BYPASSEN[8],46689,16
19,7,CFG_BYPASSEN[9],47153,16
19,7,CFG_CARRY_CRL[0],42397,8
19,7,CFG_CARRY_CRL[10],47501,8
19,7,CFG_CARRY_CRL[11],47965,8
19,7,CFG_CARRY_CRL[12],48429,8
19,7,CFG_CARRY_CRL[13],48893,8
19,7,CFG_CARRY_CRL[14],49357,8
19,7,CFG_CARRY_CRL[15],49821,8
19,7,CFG_CARRY_CRL[1],42861,8
19,7,CFG_CARRY_CRL[2],43325,8
19,7,CFG_CARRY_CRL[3],43789,8
19,7,CFG_CARRY_CRL[4],44253,8
19,7,CFG_CARRY_CRL[5],44717,8
19,7,CFG_CARRY_CRL[6],45181,8
19,7,CFG_CARRY_CRL[7],45645,8
19,7,CFG_CARRY_CRL[8],46573,8
19,7,CFG_CARRY_CRL[9],47037,8
19,7,CFG_LUTCMUX[0],42513,8
19,7,CFG_LUTCMUX[10],44833,8
19,7,CFG_LUTCMUX[11],44485,8
19,7,CFG_LUTCMUX[12],45297,8
19,7,CFG_LUTCMUX[13],44949,8
19,7,CFG_LUTCMUX[14],45761,8
19,7,CFG_LUTCMUX[15],45413,8
19,7,CFG_LUTCMUX[16],46689,8
19,7,CFG_LUTCMUX[17],46341,8
19,7,CFG_LUTCMUX[18],47153,8
19,7,CFG_LUTCMUX[19],46805,8
19,7,CFG_LUTCMUX[1],42165,8
19,7,CFG_LUTCMUX[20],47617,8
19,7,CFG_LUTCMUX[21],47269,8
19,7,CFG_LUTCMUX[22],48081,8
19,7,CFG_LUTCMUX[23],47733,8
19,7,CFG_LUTCMUX[24],48545,8
19,7,CFG_LUTCMUX[25],48197,8
19,7,CFG_LUTCMUX[26],49009,8
19,7,CFG_LUTCMUX[27],48661,8
19,7,CFG_LUTCMUX[28],49473,8
19,7,CFG_LUTCMUX[29],49125,8
19,7,CFG_LUTCMUX[2],42977,8
19,7,CFG_LUTCMUX[30],49937,8
19,7,CFG_LUTCMUX[31],49589,8
19,7,CFG_LUTCMUX[3],42629,8
19,7,CFG_LUTCMUX[4],43441,8
19,7,CFG_LUTCMUX[5],43093,8
19,7,CFG_LUTCMUX[6],43905,8
19,7,CFG_LUTCMUX[7],43557,8
19,7,CFG_LUTCMUX[8],44369,8
19,7,CFG_LUTCMUX[9],44021,8
19,8,CFG_BYPASSEN[0],34625,16
19,8,CFG_BYPASSEN[10],39729,16
19,8,CFG_BYPASSEN[11],40193,16
19,8,CFG_BYPASSEN[12],40657,16
19,8,CFG_BYPASSEN[13],41121,16
19,8,CFG_BYPASSEN[14],41585,16
19,8,CFG_BYPASSEN[15],42049,16
19,8,CFG_BYPASSEN[1],35089,16
19,8,CFG_BYPASSEN[2],35553,16
19,8,CFG_BYPASSEN[3],36017,16
19,8,CFG_BYPASSEN[4],36481,16
19,8,CFG_BYPASSEN[5],36945,16
19,8,CFG_BYPASSEN[6],37409,16
19,8,CFG_BYPASSEN[7],37873,16
19,8,CFG_BYPASSEN[8],38801,16
19,8,CFG_BYPASSEN[9],39265,16
19,8,CFG_CARRY_CRL[0],34509,8
19,8,CFG_CARRY_CRL[10],39613,8
19,8,CFG_CARRY_CRL[11],40077,8
19,8,CFG_CARRY_CRL[12],40541,8
19,8,CFG_CARRY_CRL[13],41005,8
19,8,CFG_CARRY_CRL[14],41469,8
19,8,CFG_CARRY_CRL[15],41933,8
19,8,CFG_CARRY_CRL[1],34973,8
19,8,CFG_CARRY_CRL[2],35437,8
19,8,CFG_CARRY_CRL[3],35901,8
19,8,CFG_CARRY_CRL[4],36365,8
19,8,CFG_CARRY_CRL[5],36829,8
19,8,CFG_CARRY_CRL[6],37293,8
19,8,CFG_CARRY_CRL[7],37757,8
19,8,CFG_CARRY_CRL[8],38685,8
19,8,CFG_CARRY_CRL[9],39149,8
19,8,CFG_LUTCMUX[0],34625,8
19,8,CFG_LUTCMUX[10],36945,8
19,8,CFG_LUTCMUX[11],36597,8
19,8,CFG_LUTCMUX[12],37409,8
19,8,CFG_LUTCMUX[13],37061,8
19,8,CFG_LUTCMUX[14],37873,8
19,8,CFG_LUTCMUX[15],37525,8
19,8,CFG_LUTCMUX[16],38801,8
19,8,CFG_LUTCMUX[17],38453,8
19,8,CFG_LUTCMUX[18],39265,8
19,8,CFG_LUTCMUX[19],38917,8
19,8,CFG_LUTCMUX[1],34277,8
19,8,CFG_LUTCMUX[20],39729,8
19,8,CFG_LUTCMUX[21],39381,8
19,8,CFG_LUTCMUX[22],40193,8
19,8,CFG_LUTCMUX[23],39845,8
19,8,CFG_LUTCMUX[24],40657,8
19,8,CFG_LUTCMUX[25],40309,8
19,8,CFG_LUTCMUX[26],41121,8
19,8,CFG_LUTCMUX[27],40773,8
19,8,CFG_LUTCMUX[28],41585,8
19,8,CFG_LUTCMUX[29],41237,8
19,8,CFG_LUTCMUX[2],35089,8
19,8,CFG_LUTCMUX[30],42049,8
19,8,CFG_LUTCMUX[31],41701,8
19,8,CFG_LUTCMUX[3],34741,8
19,8,CFG_LUTCMUX[4],35553,8
19,8,CFG_LUTCMUX[5],35205,8
19,8,CFG_LUTCMUX[6],36017,8
19,8,CFG_LUTCMUX[7],35669,8
19,8,CFG_LUTCMUX[8],36481,8
19,8,CFG_LUTCMUX[9],36133,8
19,9,CFG_BYPASSEN[0],26737,16
19,9,CFG_BYPASSEN[10],31841,16
19,9,CFG_BYPASSEN[11],32305,16
19,9,CFG_BYPASSEN[12],32769,16
19,9,CFG_BYPASSEN[13],33233,16
19,9,CFG_BYPASSEN[14],33697,16
19,9,CFG_BYPASSEN[15],34161,16
19,9,CFG_BYPASSEN[1],27201,16
19,9,CFG_BYPASSEN[2],27665,16
19,9,CFG_BYPASSEN[3],28129,16
19,9,CFG_BYPASSEN[4],28593,16
19,9,CFG_BYPASSEN[5],29057,16
19,9,CFG_BYPASSEN[6],29521,16
19,9,CFG_BYPASSEN[7],29985,16
19,9,CFG_BYPASSEN[8],30913,16
19,9,CFG_BYPASSEN[9],31377,16
19,9,CFG_CARRY_CRL[0],26621,8
19,9,CFG_CARRY_CRL[10],31725,8
19,9,CFG_CARRY_CRL[11],32189,8
19,9,CFG_CARRY_CRL[12],32653,8
19,9,CFG_CARRY_CRL[13],33117,8
19,9,CFG_CARRY_CRL[14],33581,8
19,9,CFG_CARRY_CRL[15],34045,8
19,9,CFG_CARRY_CRL[1],27085,8
19,9,CFG_CARRY_CRL[2],27549,8
19,9,CFG_CARRY_CRL[3],28013,8
19,9,CFG_CARRY_CRL[4],28477,8
19,9,CFG_CARRY_CRL[5],28941,8
19,9,CFG_CARRY_CRL[6],29405,8
19,9,CFG_CARRY_CRL[7],29869,8
19,9,CFG_CARRY_CRL[8],30797,8
19,9,CFG_CARRY_CRL[9],31261,8
19,9,CFG_LUTCMUX[0],26737,8
19,9,CFG_LUTCMUX[10],29057,8
19,9,CFG_LUTCMUX[11],28709,8
19,9,CFG_LUTCMUX[12],29521,8
19,9,CFG_LUTCMUX[13],29173,8
19,9,CFG_LUTCMUX[14],29985,8
19,9,CFG_LUTCMUX[15],29637,8
19,9,CFG_LUTCMUX[16],30913,8
19,9,CFG_LUTCMUX[17],30565,8
19,9,CFG_LUTCMUX[18],31377,8
19,9,CFG_LUTCMUX[19],31029,8
19,9,CFG_LUTCMUX[1],26389,8
19,9,CFG_LUTCMUX[20],31841,8
19,9,CFG_LUTCMUX[21],31493,8
19,9,CFG_LUTCMUX[22],32305,8
19,9,CFG_LUTCMUX[23],31957,8
19,9,CFG_LUTCMUX[24],32769,8
19,9,CFG_LUTCMUX[25],32421,8
19,9,CFG_LUTCMUX[26],33233,8
19,9,CFG_LUTCMUX[27],32885,8
19,9,CFG_LUTCMUX[28],33697,8
19,9,CFG_LUTCMUX[29],33349,8
19,9,CFG_LUTCMUX[2],27201,8
19,9,CFG_LUTCMUX[30],34161,8
19,9,CFG_LUTCMUX[31],33813,8
19,9,CFG_LUTCMUX[3],26853,8
19,9,CFG_LUTCMUX[4],27665,8
19,9,CFG_LUTCMUX[5],27317,8
19,9,CFG_LUTCMUX[6],28129,8
19,9,CFG_LUTCMUX[7],27781,8
19,9,CFG_LUTCMUX[8],28593,8
19,9,CFG_LUTCMUX[9],28245,8
19,10,CFG_BYPASSEN[0],18849,16
19,10,CFG_BYPASSEN[10],23953,16
19,10,CFG_BYPASSEN[11],24417,16
19,10,CFG_BYPASSEN[12],24881,16
19,10,CFG_BYPASSEN[13],25345,16
19,10,CFG_BYPASSEN[14],25809,16
19,10,CFG_BYPASSEN[15],26273,16
19,10,CFG_BYPASSEN[1],19313,16
19,10,CFG_BYPASSEN[2],19777,16
19,10,CFG_BYPASSEN[3],20241,16
19,10,CFG_BYPASSEN[4],20705,16
19,10,CFG_BYPASSEN[5],21169,16
19,10,CFG_BYPASSEN[6],21633,16
19,10,CFG_BYPASSEN[7],22097,16
19,10,CFG_BYPASSEN[8],23025,16
19,10,CFG_BYPASSEN[9],23489,16
19,10,CFG_CARRY_CRL[0],18733,8
19,10,CFG_CARRY_CRL[10],23837,8
19,10,CFG_CARRY_CRL[11],24301,8
19,10,CFG_CARRY_CRL[12],24765,8
19,10,CFG_CARRY_CRL[13],25229,8
19,10,CFG_CARRY_CRL[14],25693,8
19,10,CFG_CARRY_CRL[15],26157,8
19,10,CFG_CARRY_CRL[1],19197,8
19,10,CFG_CARRY_CRL[2],19661,8
19,10,CFG_CARRY_CRL[3],20125,8
19,10,CFG_CARRY_CRL[4],20589,8
19,10,CFG_CARRY_CRL[5],21053,8
19,10,CFG_CARRY_CRL[6],21517,8
19,10,CFG_CARRY_CRL[7],21981,8
19,10,CFG_CARRY_CRL[8],22909,8
19,10,CFG_CARRY_CRL[9],23373,8
19,10,CFG_LUTCMUX[0],18849,8
19,10,CFG_LUTCMUX[10],21169,8
19,10,CFG_LUTCMUX[11],20821,8
19,10,CFG_LUTCMUX[12],21633,8
19,10,CFG_LUTCMUX[13],21285,8
19,10,CFG_LUTCMUX[14],22097,8
19,10,CFG_LUTCMUX[15],21749,8
19,10,CFG_LUTCMUX[16],23025,8
19,10,CFG_LUTCMUX[17],22677,8
19,10,CFG_LUTCMUX[18],23489,8
19,10,CFG_LUTCMUX[19],23141,8
19,10,CFG_LUTCMUX[1],18501,8
19,10,CFG_LUTCMUX[20],23953,8
19,10,CFG_LUTCMUX[21],23605,8
19,10,CFG_LUTCMUX[22],24417,8
19,10,CFG_LUTCMUX[23],24069,8
19,10,CFG_LUTCMUX[24],24881,8
19,10,CFG_LUTCMUX[25],24533,8
19,10,CFG_LUTCMUX[26],25345,8
19,10,CFG_LUTCMUX[27],24997,8
19,10,CFG_LUTCMUX[28],25809,8
19,10,CFG_LUTCMUX[29],25461,8
19,10,CFG_LUTCMUX[2],19313,8
19,10,CFG_LUTCMUX[30],26273,8
19,10,CFG_LUTCMUX[31],25925,8
19,10,CFG_LUTCMUX[3],18965,8
19,10,CFG_LUTCMUX[4],19777,8
19,10,CFG_LUTCMUX[5],19429,8
19,10,CFG_LUTCMUX[6],20241,8
19,10,CFG_LUTCMUX[7],19893,8
19,10,CFG_LUTCMUX[8],20705,8
19,10,CFG_LUTCMUX[9],20357,8
19,11,CFG_BYPASSEN[0],10961,16
19,11,CFG_BYPASSEN[10],16065,16
19,11,CFG_BYPASSEN[11],16529,16
19,11,CFG_BYPASSEN[12],16993,16
19,11,CFG_BYPASSEN[13],17457,16
19,11,CFG_BYPASSEN[14],17921,16
19,11,CFG_BYPASSEN[15],18385,16
19,11,CFG_BYPASSEN[1],11425,16
19,11,CFG_BYPASSEN[2],11889,16
19,11,CFG_BYPASSEN[3],12353,16
