"edge","template","column","routes","source"
"RMUX57@15,4->RMUX45@15,4","RMUX57(+0,+0)->RMUX45","15","2","afexe_bitgen_20260919"
"RMUX57@15,4->RMUX34@15,5","RMUX57(+0,-1)->RMUX34","15","2","afexe_bitgen_20260919"
"RMUX57@15,4->RMUX38@15,5","RMUX57(+0,-1)->RMUX38","15","2","afexe_bitgen_20260919"
"RMUX67@15,4->RMUX72@15,4","RMUX67(+0,+0)->RMUX72","15","2","afexe_bitgen_20260919"
"RMUX67@15,4->RMUX94@15,5","RMUX67(+0,-1)->RMUX94","15","2","afexe_bitgen_20260919"
"RMUX68@15,4->RMUX80@14,4","RMUX68(+1,+0)->RMUX80","14","2","afexe_bitgen_20260919"
"RMUX68@15,4->RMUX85@14,4","RMUX68(+1,+0)->RMUX85","14","2","afexe_bitgen_20260919"
"RMUX69@15,4->RMUX93@15,3","RMUX69(+0,+1)->RMUX93","15","2","afexe_bitgen_20260919"
"RMUX73@15,4->RMUX1@15,4","RMUX73(+0,+0)->RMUX1","15","2","afexe_bitgen_20260919"
"RMUX73@15,4->RMUX0@15,6","RMUX73(+0,-2)->RMUX0","15","2","afexe_bitgen_20260919"
"RMUX75@15,4->RMUX10@15,3","RMUX75(+0,+1)->RMUX10","15","2","afexe_bitgen_20260919"
"RMUX80@15,4->RMUX26@15,6","RMUX80(+0,-2)->RMUX26","15","2","afexe_bitgen_20260919"
"RMUX86@15,4->RMUX50@16,4","RMUX86(-1,+0)->RMUX50","16","2","afexe_bitgen_20260919"
"RMUX91@15,4->RMUX72@14,4","RMUX91(+1,+0)->RMUX72","14","2","afexe_bitgen_20260919"
"RMUX92@15,4->RMUX81@15,4","RMUX92(+0,+0)->RMUX81","15","2","afexe_bitgen_20260919"
"RMUX2@15,5->RMUX18@15,4","RMUX2(+0,+1)->RMUX18","15","2","afexe_bitgen_20260919"
"RMUX7@15,5->RMUX25@15,5","RMUX7(+0,+0)->RMUX25","15","2","afexe_bitgen_20260919"
"RMUX8@15,5->RMUX26@14,5","RMUX8(+1,+0)->RMUX26","14","2","afexe_bitgen_20260919"
"RMUX8@15,5->RMUX33@14,5","RMUX8(+1,+0)->RMUX33","14","2","afexe_bitgen_20260919"
"RMUX8@15,5->RMUX37@14,5","RMUX8(+1,+0)->RMUX37","14","2","afexe_bitgen_20260919"
"RMUX9@15,5->RMUX38@15,4","RMUX9(+0,+1)->RMUX38","15","2","afexe_bitgen_20260919"
"RMUX9@15,5->RMUX38@15,5","RMUX9(+0,+0)->RMUX38","15","2","afexe_bitgen_20260919"
"RMUX14@15,5->RMUX61@15,6","RMUX14(+0,-1)->RMUX61","15","2","afexe_bitgen_20260919"
"RMUX15@15,5->RMUX63@14,5","RMUX15(+1,+0)->RMUX63","14","2","afexe_bitgen_20260919"
"RMUX19@15,5->RMUX88@15,4","RMUX19(+0,+1)->RMUX88","15","2","afexe_bitgen_20260919"
"RMUX19@15,5->RMUX89@15,4","RMUX19(+0,+1)->RMUX89","15","2","afexe_bitgen_20260919"
"RMUX19@15,5->RMUX95@15,4","RMUX19(+0,+1)->RMUX95","15","2","afexe_bitgen_20260919"
"RMUX25@15,5->RMUX0@15,2","RMUX25(+0,+3)->RMUX0","15","2","afexe_bitgen_20260919"
"RMUX25@15,5->RMUX0@15,5","RMUX25(+0,+0)->RMUX0","15","2","afexe_bitgen_20260919"
"RMUX25@15,5->RMUX1@15,5","RMUX25(+0,+0)->RMUX1","15","2","afexe_bitgen_20260919"
"RMUX27@15,5->RMUX4@15,6","RMUX27(+0,-1)->RMUX4","15","2","afexe_bitgen_20260919"
"RMUX27@15,5->RMUX11@15,6","RMUX27(+0,-1)->RMUX11","15","2","afexe_bitgen_20260919"
"RMUX27@15,5->RMUX15@15,6","RMUX27(+0,-1)->RMUX15","15","2","afexe_bitgen_20260919"
"RMUX32@15,5->RMUX33@15,3","RMUX32(+0,+2)->RMUX33","15","2","afexe_bitgen_20260919"
"RMUX37@15,5->RMUX48@15,7","RMUX37(+0,-2)->RMUX48","15","2","afexe_bitgen_20260919"
"RMUX39@15,5->RMUX52@15,4","RMUX39(+0,+1)->RMUX52","15","2","afexe_bitgen_20260919"
"RMUX39@15,5->RMUX53@15,4","RMUX39(+0,+1)->RMUX53","15","2","afexe_bitgen_20260919"
"RMUX39@15,5->RMUX58@15,4","RMUX39(+0,+1)->RMUX58","15","2","afexe_bitgen_20260919"
"RMUX44@15,5->RMUX85@15,5","RMUX44(+0,+0)->RMUX85","15","2","afexe_bitgen_20260919"
"RMUX45@15,5->RMUX86@14,5","RMUX45(+1,+0)->RMUX86","14","2","afexe_bitgen_20260919"
"RMUX51@15,5->RMUX15@15,5","RMUX51(+0,+0)->RMUX15","15","2","afexe_bitgen_20260919"
"RMUX55@15,5->RMUX24@15,3","RMUX55(+0,+2)->RMUX24","15","2","afexe_bitgen_20260919"
"RMUX55@15,5->RMUX31@15,4","RMUX55(+0,+1)->RMUX31","15","2","afexe_bitgen_20260919"
"RMUX57@15,5->RMUX45@15,5","RMUX57(+0,+0)->RMUX45","15","2","afexe_bitgen_20260919"
"RMUX57@15,5->RMUX34@15,6","RMUX57(+0,-1)->RMUX34","15","2","afexe_bitgen_20260919"
"RMUX57@15,5->RMUX38@15,6","RMUX57(+0,-1)->RMUX38","15","2","afexe_bitgen_20260919"
"RMUX67@15,5->RMUX72@15,5","RMUX67(+0,+0)->RMUX72","15","2","afexe_bitgen_20260919"
"RMUX67@15,5->RMUX94@15,6","RMUX67(+0,-1)->RMUX94","15","2","afexe_bitgen_20260919"
"RMUX68@15,5->RMUX80@14,5","RMUX68(+1,+0)->RMUX80","14","2","afexe_bitgen_20260919"
"RMUX68@15,5->RMUX85@14,5","RMUX68(+1,+0)->RMUX85","14","2","afexe_bitgen_20260919"
"RMUX69@15,5->RMUX93@15,4","RMUX69(+0,+1)->RMUX93","15","2","afexe_bitgen_20260919"
"RMUX73@15,5->RMUX1@15,5","RMUX73(+0,+0)->RMUX1","15","2","afexe_bitgen_20260919"
"RMUX73@15,5->RMUX0@15,7","RMUX73(+0,-2)->RMUX0","15","2","afexe_bitgen_20260919"
"RMUX75@15,5->RMUX10@15,4","RMUX75(+0,+1)->RMUX10","15","2","afexe_bitgen_20260919"
"RMUX80@15,5->RMUX26@15,7","RMUX80(+0,-2)->RMUX26","15","2","afexe_bitgen_20260919"
"RMUX91@15,5->RMUX72@14,5","RMUX91(+1,+0)->RMUX72","14","2","afexe_bitgen_20260919"
"RMUX91@15,5->RMUX89@14,5","RMUX91(+1,+0)->RMUX89","14","2","afexe_bitgen_20260919"
"RMUX92@15,5->RMUX81@15,5","RMUX92(+0,+0)->RMUX81","15","2","afexe_bitgen_20260919"
"RMUX2@15,6->RMUX18@15,5","RMUX2(+0,+1)->RMUX18","15","2","afexe_bitgen_20260919"
"RMUX7@15,6->RMUX25@15,6","RMUX7(+0,+0)->RMUX25","15","2","afexe_bitgen_20260919"
"RMUX8@15,6->RMUX26@14,6","RMUX8(+1,+0)->RMUX26","14","2","afexe_bitgen_20260919"
"RMUX8@15,6->RMUX27@14,6","RMUX8(+1,+0)->RMUX27","14","2","afexe_bitgen_20260919"
"RMUX8@15,6->RMUX33@14,6","RMUX8(+1,+0)->RMUX33","14","2","afexe_bitgen_20260919"
"RMUX9@15,6->RMUX38@15,5","RMUX9(+0,+1)->RMUX38","15","2","afexe_bitgen_20260919"
"RMUX9@15,6->RMUX38@15,6","RMUX9(+0,+0)->RMUX38","15","2","afexe_bitgen_20260919"
"RMUX14@15,6->RMUX61@15,7","RMUX14(+0,-1)->RMUX61","15","2","afexe_bitgen_20260919"
"RMUX15@15,6->RMUX63@14,6","RMUX15(+1,+0)->RMUX63","14","2","afexe_bitgen_20260919"
"RMUX19@15,6->RMUX88@15,5","RMUX19(+0,+1)->RMUX88","15","2","afexe_bitgen_20260919"
"RMUX19@15,6->RMUX89@15,5","RMUX19(+0,+1)->RMUX89","15","2","afexe_bitgen_20260919"
"RMUX19@15,6->RMUX95@15,5","RMUX19(+0,+1)->RMUX95","15","2","afexe_bitgen_20260919"
"RMUX25@15,6->RMUX0@15,3","RMUX25(+0,+3)->RMUX0","15","2","afexe_bitgen_20260919"
"RMUX25@15,6->RMUX0@15,6","RMUX25(+0,+0)->RMUX0","15","2","afexe_bitgen_20260919"
"RMUX25@15,6->RMUX1@15,6","RMUX25(+0,+0)->RMUX1","15","2","afexe_bitgen_20260919"
"RMUX27@15,6->RMUX4@15,7","RMUX27(+0,-1)->RMUX4","15","2","afexe_bitgen_20260919"
"RMUX27@15,6->RMUX11@15,7","RMUX27(+0,-1)->RMUX11","15","2","afexe_bitgen_20260919"
"RMUX27@15,6->RMUX15@15,7","RMUX27(+0,-1)->RMUX15","15","2","afexe_bitgen_20260919"
"RMUX32@15,6->RMUX33@15,4","RMUX32(+0,+2)->RMUX33","15","2","afexe_bitgen_20260919"
"RMUX37@15,6->RMUX48@15,8","RMUX37(+0,-2)->RMUX48","15","2","afexe_bitgen_20260919"
"RMUX38@15,6->RMUX50@14,6","RMUX38(+1,+0)->RMUX50","14","2","afexe_bitgen_20260919"
"RMUX39@15,6->RMUX52@15,5","RMUX39(+0,+1)->RMUX52","15","2","afexe_bitgen_20260919"
"RMUX39@15,6->RMUX58@15,5","RMUX39(+0,+1)->RMUX58","15","2","afexe_bitgen_20260919"
"RMUX44@15,6->RMUX85@15,6","RMUX44(+0,+0)->RMUX85","15","2","afexe_bitgen_20260919"
"RMUX45@15,6->RMUX86@14,6","RMUX45(+1,+0)->RMUX86","14","2","afexe_bitgen_20260919"
"RMUX51@15,6->RMUX15@15,6","RMUX51(+0,+0)->RMUX15","15","2","afexe_bitgen_20260919"
"RMUX55@15,6->RMUX24@15,4","RMUX55(+0,+2)->RMUX24","15","2","afexe_bitgen_20260919"
"RMUX55@15,6->RMUX31@15,5","RMUX55(+0,+1)->RMUX31","15","2","afexe_bitgen_20260919"
"RMUX57@15,6->RMUX45@15,6","RMUX57(+0,+0)->RMUX45","15","2","afexe_bitgen_20260919"
"RMUX57@15,6->RMUX34@15,7","RMUX57(+0,-1)->RMUX34","15","2","afexe_bitgen_20260919"
"RMUX57@15,6->RMUX38@15,7","RMUX57(+0,-1)->RMUX38","15","2","afexe_bitgen_20260919"
"RMUX67@15,6->RMUX72@15,6","RMUX67(+0,+0)->RMUX72","15","2","afexe_bitgen_20260919"
"RMUX67@15,6->RMUX94@15,7","RMUX67(+0,-1)->RMUX94","15","2","afexe_bitgen_20260919"
"RMUX68@15,6->RMUX80@14,6","RMUX68(+1,+0)->RMUX80","14","2","afexe_bitgen_20260919"
"RMUX69@15,6->RMUX93@15,5","RMUX69(+0,+1)->RMUX93","15","2","afexe_bitgen_20260919"
"RMUX73@15,6->RMUX1@15,6","RMUX73(+0,+0)->RMUX1","15","2","afexe_bitgen_20260919"
"RMUX73@15,6->RMUX0@15,8","RMUX73(+0,-2)->RMUX0","15","2","afexe_bitgen_20260919"
"RMUX75@15,6->RMUX10@15,5","RMUX75(+0,+1)->RMUX10","15","2","afexe_bitgen_20260919"
"RMUX80@15,6->RMUX26@15,8","RMUX80(+0,-2)->RMUX26","15","2","afexe_bitgen_20260919"
"RMUX91@15,6->RMUX72@14,6","RMUX91(+1,+0)->RMUX72","14","2","afexe_bitgen_20260919"
"RMUX91@15,6->RMUX89@14,6","RMUX91(+1,+0)->RMUX89","14","2","afexe_bitgen_20260919"
"RMUX92@15,6->RMUX81@15,6","RMUX92(+0,+0)->RMUX81","15","2","afexe_bitgen_20260919"
"RMUX2@15,7->RMUX18@15,6","RMUX2(+0,+1)->RMUX18","15","2","afexe_bitgen_20260919"
"RMUX7@15,7->RMUX25@15,7","RMUX7(+0,+0)->RMUX25","15","2","afexe_bitgen_20260919"
"RMUX8@15,7->RMUX26@14,7","RMUX8(+1,+0)->RMUX26","14","2","afexe_bitgen_20260919"
"RMUX8@15,7->RMUX27@14,7","RMUX8(+1,+0)->RMUX27","14","2","afexe_bitgen_20260919"
"RMUX8@15,7->RMUX33@14,7","RMUX8(+1,+0)->RMUX33","14","2","afexe_bitgen_20260919"
"RMUX9@15,7->RMUX38@15,6","RMUX9(+0,+1)->RMUX38","15","2","afexe_bitgen_20260919"
"RMUX9@15,7->RMUX38@15,7","RMUX9(+0,+0)->RMUX38","15","2","afexe_bitgen_20260919"
"RMUX14@15,7->RMUX61@15,8","RMUX14(+0,-1)->RMUX61","15","2","afexe_bitgen_20260919"
"RMUX15@15,7->RMUX63@14,7","RMUX15(+1,+0)->RMUX63","14","2","afexe_bitgen_20260919"
"RMUX19@15,7->RMUX88@15,6","RMUX19(+0,+1)->RMUX88","15","2","afexe_bitgen_20260919"
"RMUX19@15,7->RMUX89@15,6","RMUX19(+0,+1)->RMUX89","15","2","afexe_bitgen_20260919"
"RMUX19@15,7->RMUX95@15,6","RMUX19(+0,+1)->RMUX95","15","2","afexe_bitgen_20260919"
"RMUX25@15,7->RMUX0@15,4","RMUX25(+0,+3)->RMUX0","15","2","afexe_bitgen_20260919"
"RMUX25@15,7->RMUX0@15,7","RMUX25(+0,+0)->RMUX0","15","2","afexe_bitgen_20260919"
"RMUX25@15,7->RMUX1@15,7","RMUX25(+0,+0)->RMUX1","15","2","afexe_bitgen_20260919"
"RMUX27@15,7->RMUX4@15,8","RMUX27(+0,-1)->RMUX4","15","2","afexe_bitgen_20260919"
"RMUX27@15,7->RMUX11@15,8","RMUX27(+0,-1)->RMUX11","15","2","afexe_bitgen_20260919"
"RMUX27@15,7->RMUX15@15,8","RMUX27(+0,-1)->RMUX15","15","2","afexe_bitgen_20260919"
"RMUX37@15,7->RMUX48@15,9","RMUX37(+0,-2)->RMUX48","15","2","afexe_bitgen_20260919"
"RMUX38@15,7->RMUX50@14,7","RMUX38(+1,+0)->RMUX50","14","2","afexe_bitgen_20260919"
"RMUX39@15,7->RMUX52@15,6","RMUX39(+0,+1)->RMUX52","15","2","afexe_bitgen_20260919"
"RMUX39@15,7->RMUX53@15,6","RMUX39(+0,+1)->RMUX53","15","2","afexe_bitgen_20260919"
"RMUX44@15,7->RMUX85@15,7","RMUX44(+0,+0)->RMUX85","15","2","afexe_bitgen_20260919"
"RMUX45@15,7->RMUX86@14,7","RMUX45(+1,+0)->RMUX86","14","2","afexe_bitgen_20260919"
"RMUX51@15,7->RMUX15@15,7","RMUX51(+0,+0)->RMUX15","15","2","afexe_bitgen_20260919"
"RMUX55@15,7->RMUX24@15,5","RMUX55(+0,+2)->RMUX24","15","2","afexe_bitgen_20260919"
"RMUX55@15,7->RMUX31@15,6","RMUX55(+0,+1)->RMUX31","15","2","afexe_bitgen_20260919"
"RMUX57@15,7->RMUX45@15,7","RMUX57(+0,+0)->RMUX45","15","2","afexe_bitgen_20260919"
"RMUX57@15,7->RMUX34@15,8","RMUX57(+0,-1)->RMUX34","15","2","afexe_bitgen_20260919"
"RMUX57@15,7->RMUX38@15,8","RMUX57(+0,-1)->RMUX38","15","2","afexe_bitgen_20260919"
"RMUX67@15,7->RMUX72@15,7","RMUX67(+0,+0)->RMUX72","15","2","afexe_bitgen_20260919"
"RMUX67@15,7->RMUX94@15,8","RMUX67(+0,-1)->RMUX94","15","2","afexe_bitgen_20260919"
"RMUX68@15,7->RMUX80@14,7","RMUX68(+1,+0)->RMUX80","14","2","afexe_bitgen_20260919"
"RMUX68@15,7->RMUX85@14,7","RMUX68(+1,+0)->RMUX85","14","2","afexe_bitgen_20260919"
"RMUX69@15,7->RMUX93@15,6","RMUX69(+0,+1)->RMUX93","15","2","afexe_bitgen_20260919"
"RMUX73@15,7->RMUX1@15,7","RMUX73(+0,+0)->RMUX1","15","2","afexe_bitgen_20260919"
"RMUX73@15,7->RMUX0@15,9","RMUX73(+0,-2)->RMUX0","15","2","afexe_bitgen_20260919"
"RMUX75@15,7->RMUX10@15,6","RMUX75(+0,+1)->RMUX10","15","2","afexe_bitgen_20260919"
"RMUX80@15,7->RMUX26@15,9","RMUX80(+0,-2)->RMUX26","15","2","afexe_bitgen_20260919"
"RMUX91@15,7->RMUX72@14,7","RMUX91(+1,+0)->RMUX72","14","2","afexe_bitgen_20260919"
"RMUX92@15,7->RMUX81@15,7","RMUX92(+0,+0)->RMUX81","15","2","afexe_bitgen_20260919"
"RMUX2@15,8->RMUX18@15,7","RMUX2(+0,+1)->RMUX18","15","2","afexe_bitgen_20260919"
"RMUX7@15,8->RMUX25@15,8","RMUX7(+0,+0)->RMUX25","15","2","afexe_bitgen_20260919"
"RMUX8@15,8->RMUX26@14,8","RMUX8(+1,+0)->RMUX26","14","2","afexe_bitgen_20260919"
"RMUX8@15,8->RMUX27@14,8","RMUX8(+1,+0)->RMUX27","14","2","afexe_bitgen_20260919"
"RMUX8@15,8->RMUX33@14,8","RMUX8(+1,+0)->RMUX33","14","2","afexe_bitgen_20260919"
"RMUX8@15,8->RMUX37@14,8","RMUX8(+1,+0)->RMUX37","14","2","afexe_bitgen_20260919"
"RMUX9@15,8->RMUX38@15,7","RMUX9(+0,+1)->RMUX38","15","2","afexe_bitgen_20260919"
"RMUX9@15,8->RMUX38@15,8","RMUX9(+0,+0)->RMUX38","15","2","afexe_bitgen_20260919"
"RMUX14@15,8->RMUX61@15,9","RMUX14(+0,-1)->RMUX61","15","2","afexe_bitgen_20260919"
"RMUX15@15,8->RMUX63@14,8","RMUX15(+1,+0)->RMUX63","14","2","afexe_bitgen_20260919"
"RMUX19@15,8->RMUX88@15,7","RMUX19(+0,+1)->RMUX88","15","2","afexe_bitgen_20260919"
"RMUX19@15,8->RMUX89@15,7","RMUX19(+0,+1)->RMUX89","15","2","afexe_bitgen_20260919"
"RMUX19@15,8->RMUX95@15,7","RMUX19(+0,+1)->RMUX95","15","2","afexe_bitgen_20260919"
"RMUX25@15,8->RMUX0@15,5","RMUX25(+0,+3)->RMUX0","15","2","afexe_bitgen_20260919"
"RMUX25@15,8->RMUX0@15,8","RMUX25(+0,+0)->RMUX0","15","2","afexe_bitgen_20260919"
"RMUX25@15,8->RMUX1@15,8","RMUX25(+0,+0)->RMUX1","15","2","afexe_bitgen_20260919"
"RMUX27@15,8->RMUX4@15,9","RMUX27(+0,-1)->RMUX4","15","2","afexe_bitgen_20260919"
"RMUX27@15,8->RMUX11@15,9","RMUX27(+0,-1)->RMUX11","15","2","afexe_bitgen_20260919"
"RMUX27@15,8->RMUX15@15,9","RMUX27(+0,-1)->RMUX15","15","2","afexe_bitgen_20260919"
"RMUX37@15,8->RMUX48@15,10","RMUX37(+0,-2)->RMUX48","15","2","afexe_bitgen_20260919"
"RMUX38@15,8->RMUX50@14,8","RMUX38(+1,+0)->RMUX50","14","2","afexe_bitgen_20260919"
"RMUX39@15,8->RMUX52@15,7","RMUX39(+0,+1)->RMUX52","15","2","afexe_bitgen_20260919"
"RMUX39@15,8->RMUX53@15,7","RMUX39(+0,+1)->RMUX53","15","2","afexe_bitgen_20260919"
"RMUX39@15,8->RMUX58@15,7","RMUX39(+0,+1)->RMUX58","15","2","afexe_bitgen_20260919"
"RMUX44@15,8->RMUX85@15,8","RMUX44(+0,+0)->RMUX85","15","2","afexe_bitgen_20260919"
"RMUX45@15,8->RMUX86@14,8","RMUX45(+1,+0)->RMUX86","14","2","afexe_bitgen_20260919"
"RMUX51@15,8->RMUX15@15,8","RMUX51(+0,+0)->RMUX15","15","2","afexe_bitgen_20260919"
"RMUX55@15,8->RMUX24@15,6","RMUX55(+0,+2)->RMUX24","15","2","afexe_bitgen_20260919"
"RMUX55@15,8->RMUX31@15,7","RMUX55(+0,+1)->RMUX31","15","2","afexe_bitgen_20260919"
"RMUX57@15,8->RMUX45@15,8","RMUX57(+0,+0)->RMUX45","15","2","afexe_bitgen_20260919"
"RMUX57@15,8->RMUX34@15,9","RMUX57(+0,-1)->RMUX34","15","2","afexe_bitgen_20260919"
"RMUX57@15,8->RMUX38@15,9","RMUX57(+0,-1)->RMUX38","15","2","afexe_bitgen_20260919"
"RMUX67@15,8->RMUX72@15,8","RMUX67(+0,+0)->RMUX72","15","2","afexe_bitgen_20260919"
"RMUX67@15,8->RMUX94@15,9","RMUX67(+0,-1)->RMUX94","15","2","afexe_bitgen_20260919"
"RMUX68@15,8->RMUX80@14,8","RMUX68(+1,+0)->RMUX80","14","2","afexe_bitgen_20260919"
"RMUX68@15,8->RMUX85@14,8","RMUX68(+1,+0)->RMUX85","14","2","afexe_bitgen_20260919"
"RMUX69@15,8->RMUX93@15,7","RMUX69(+0,+1)->RMUX93","15","2","afexe_bitgen_20260919"
"RMUX73@15,8->RMUX1@15,8","RMUX73(+0,+0)->RMUX1","15","2","afexe_bitgen_20260919"
"RMUX73@15,8->RMUX0@15,10","RMUX73(+0,-2)->RMUX0","15","2","afexe_bitgen_20260919"
"RMUX75@15,8->RMUX10@15,7","RMUX75(+0,+1)->RMUX10","15","2","afexe_bitgen_20260919"
"RMUX80@15,8->RMUX26@15,10","RMUX80(+0,-2)->RMUX26","15","2","afexe_bitgen_20260919"
"RMUX91@15,8->RMUX72@14,8","RMUX91(+1,+0)->RMUX72","14","2","afexe_bitgen_20260919"
"RMUX91@15,8->RMUX89@14,8","RMUX91(+1,+0)->RMUX89","14","2","afexe_bitgen_20260919"
"RMUX92@15,8->RMUX81@15,8","RMUX92(+0,+0)->RMUX81","15","2","afexe_bitgen_20260919"
"RMUX2@15,9->RMUX18@15,8","RMUX2(+0,+1)->RMUX18","15","2","afexe_bitgen_20260919"
"RMUX7@15,9->RMUX25@15,9","RMUX7(+0,+0)->RMUX25","15","2","afexe_bitgen_20260919"
"RMUX8@15,9->RMUX26@14,9","RMUX8(+1,+0)->RMUX26","14","2","afexe_bitgen_20260919"
"RMUX8@15,9->RMUX33@14,9","RMUX8(+1,+0)->RMUX33","14","2","afexe_bitgen_20260919"
"RMUX8@15,9->RMUX37@14,9","RMUX8(+1,+0)->RMUX37","14","2","afexe_bitgen_20260919"
"RMUX9@15,9->RMUX38@15,8","RMUX9(+0,+1)->RMUX38","15","2","afexe_bitgen_20260919"
"RMUX14@15,9->RMUX61@15,10","RMUX14(+0,-1)->RMUX61","15","2","afexe_bitgen_20260919"
"RMUX15@15,9->RMUX63@14,9","RMUX15(+1,+0)->RMUX63","14","2","afexe_bitgen_20260919"
"RMUX19@15,9->RMUX88@15,8","RMUX19(+0,+1)->RMUX88","15","2","afexe_bitgen_20260919"
"RMUX19@15,9->RMUX89@15,8","RMUX19(+0,+1)->RMUX89","15","2","afexe_bitgen_20260919"
"RMUX19@15,9->RMUX95@15,8","RMUX19(+0,+1)->RMUX95","15","2","afexe_bitgen_20260919"
"RMUX25@15,9->RMUX0@15,9","RMUX25(+0,+0)->RMUX0","15","2","afexe_bitgen_20260919"
"RMUX25@15,9->RMUX1@15,9","RMUX25(+0,+0)->RMUX1","15","2","afexe_bitgen_20260919"
"RMUX27@15,9->RMUX4@15,10","RMUX27(+0,-1)->RMUX4","15","2","afexe_bitgen_20260919"
"RMUX27@15,9->RMUX11@15,10","RMUX27(+0,-1)->RMUX11","15","2","afexe_bitgen_20260919"
"RMUX27@15,9->RMUX15@15,10","RMUX27(+0,-1)->RMUX15","15","2","afexe_bitgen_20260919"
"RMUX37@15,9->RMUX48@15,11","RMUX37(+0,-2)->RMUX48","15","2","afexe_bitgen_20260919"
"RMUX38@15,9->RMUX50@14,9","RMUX38(+1,+0)->RMUX50","14","2","afexe_bitgen_20260919"
"RMUX39@15,9->RMUX52@15,8","RMUX39(+0,+1)->RMUX52","15","2","afexe_bitgen_20260919"
"RMUX39@15,9->RMUX53@15,8","RMUX39(+0,+1)->RMUX53","15","2","afexe_bitgen_20260919"
"RMUX39@15,9->RMUX58@15,8","RMUX39(+0,+1)->RMUX58","15","2","afexe_bitgen_20260919"
"RMUX44@15,9->RMUX85@15,9","RMUX44(+0,+0)->RMUX85","15","2","afexe_bitgen_20260919"
"RMUX45@15,9->RMUX86@14,9","RMUX45(+1,+0)->RMUX86","14","2","afexe_bitgen_20260919"
"RMUX51@15,9->RMUX15@15,9","RMUX51(+0,+0)->RMUX15","15","2","afexe_bitgen_20260919"
"RMUX55@15,9->RMUX24@15,7","RMUX55(+0,+2)->RMUX24","15","2","afexe_bitgen_20260919"
"RMUX55@15,9->RMUX31@15,8","RMUX55(+0,+1)->RMUX31","15","2","afexe_bitgen_20260919"
"RMUX57@15,9->RMUX45@15,9","RMUX57(+0,+0)->RMUX45","15","2","afexe_bitgen_20260919"
"RMUX57@15,9->RMUX34@15,10","RMUX57(+0,-1)->RMUX34","15","2","afexe_bitgen_20260919"
"RMUX57@15,9->RMUX38@15,10","RMUX57(+0,-1)->RMUX38","15","2","afexe_bitgen_20260919"
"RMUX67@15,9->RMUX72@15,9","RMUX67(+0,+0)->RMUX72","15","2","afexe_bitgen_20260919"
"RMUX67@15,9->RMUX94@15,10","RMUX67(+0,-1)->RMUX94","15","2","afexe_bitgen_20260919"
"RMUX68@15,9->RMUX80@14,9","RMUX68(+1,+0)->RMUX80","14","2","afexe_bitgen_20260919"
"RMUX68@15,9->RMUX85@14,9","RMUX68(+1,+0)->RMUX85","14","2","afexe_bitgen_20260919"
"RMUX69@15,9->RMUX93@15,8","RMUX69(+0,+1)->RMUX93","15","2","afexe_bitgen_20260919"
"RMUX73@15,9->RMUX1@15,9","RMUX73(+0,+0)->RMUX1","15","2","afexe_bitgen_20260919"
"RMUX73@15,9->RMUX0@15,11","RMUX73(+0,-2)->RMUX0","15","2","afexe_bitgen_20260919"
"RMUX75@15,9->RMUX10@15,8","RMUX75(+0,+1)->RMUX10","15","2","afexe_bitgen_20260919"
"RMUX80@15,9->RMUX26@15,11","RMUX80(+0,-2)->RMUX26","15","2","afexe_bitgen_20260919"
"RMUX91@15,9->RMUX72@14,9","RMUX91(+1,+0)->RMUX72","14","2","afexe_bitgen_20260919"
"RMUX91@15,9->RMUX89@14,9","RMUX91(+1,+0)->RMUX89","14","2","afexe_bitgen_20260919"
"RMUX92@15,9->RMUX81@15,9","RMUX92(+0,+0)->RMUX81","15","2","afexe_bitgen_20260919"
"RMUX2@15,10->RMUX18@15,9","RMUX2(+0,+1)->RMUX18","15","2","afexe_bitgen_20260919"
"RMUX7@15,10->RMUX25@15,10","RMUX7(+0,+0)->RMUX25","15","2","afexe_bitgen_20260919"
"RMUX8@15,10->RMUX26@14,10","RMUX8(+1,+0)->RMUX26","14","2","afexe_bitgen_20260919"
"RMUX8@15,10->RMUX27@14,10","RMUX8(+1,+0)->RMUX27","14","2","afexe_bitgen_20260919"
"RMUX8@15,10->RMUX33@14,10","RMUX8(+1,+0)->RMUX33","14","2","afexe_bitgen_20260919"
"RMUX8@15,10->RMUX37@14,10","RMUX8(+1,+0)->RMUX37","14","2","afexe_bitgen_20260919"
"RMUX9@15,10->RMUX38@15,9","RMUX9(+0,+1)->RMUX38","15","2","afexe_bitgen_20260919"
"RMUX14@15,10->RMUX61@15,11","RMUX14(+0,-1)->RMUX61","15","2","afexe_bitgen_20260919"
"RMUX15@15,10->RMUX63@14,10","RMUX15(+1,+0)->RMUX63","14","2","afexe_bitgen_20260919"
"RMUX19@15,10->RMUX88@15,9","RMUX19(+0,+1)->RMUX88","15","2","afexe_bitgen_20260919"
"RMUX19@15,10->RMUX89@15,9","RMUX19(+0,+1)->RMUX89","15","2","afexe_bitgen_20260919"
"RMUX19@15,10->RMUX95@15,9","RMUX19(+0,+1)->RMUX95","15","2","afexe_bitgen_20260919"
"RMUX25@15,10->RMUX0@15,10","RMUX25(+0,+0)->RMUX0","15","2","afexe_bitgen_20260919"
"RMUX25@15,10->RMUX1@15,10","RMUX25(+0,+0)->RMUX1","15","2","afexe_bitgen_20260919"
"RMUX27@15,10->RMUX4@15,11","RMUX27(+0,-1)->RMUX4","15","2","afexe_bitgen_20260919"
