x,y,mux,sel_index,byte,mask
13,7,BBMUXE0,2,43584,1
13,7,BBMUXE0,3,43700,1
13,7,BBMUXE0,4,43585,128
13,7,BBMUXE0,5,43701,128
13,7,BBMUXE0,6,43585,64
13,7,BBMUXE0,7,43701,64
13,7,BBMUXE0,8,43585,32
13,7,BBMUXE1,0,43816,2
13,7,BBMUXE1,1,43932,2
13,7,BBMUXE1,2,43816,1
13,7,BBMUXE1,3,43932,1
13,7,BBMUXE1,4,43817,128
13,7,BBMUXE1,5,43933,128
13,7,BBMUXE1,6,43817,64
13,7,BBMUXE1,7,43933,64
13,7,BBMUXE1,8,43817,32
13,7,BBMUXE10,0,46368,2
13,7,BBMUXE10,1,46484,2
13,7,BBMUXE10,2,46368,1
13,7,BBMUXE10,3,46484,1
13,7,BBMUXE10,4,46369,128
13,7,BBMUXE10,5,46485,128
13,7,BBMUXE10,6,46369,64
13,7,BBMUXE10,7,46485,64
13,7,BBMUXE10,8,46369,32
13,7,BBMUXE11,0,46600,2
13,7,BBMUXE11,1,46716,2
13,7,BBMUXE11,2,46600,1
13,7,BBMUXE11,3,46716,1
13,7,BBMUXE11,4,46601,128
13,7,BBMUXE11,5,46717,128
13,7,BBMUXE11,6,46601,64
13,7,BBMUXE11,7,46717,64
13,7,BBMUXE11,8,46601,32
13,7,BBMUXE2,0,44048,2
13,7,BBMUXE2,1,44164,2
13,7,BBMUXE2,2,44048,1
13,7,BBMUXE2,3,44164,1
13,7,BBMUXE2,4,44049,128
13,7,BBMUXE2,5,44165,128
13,7,BBMUXE2,6,44049,64
13,7,BBMUXE2,7,44165,64
13,7,BBMUXE2,8,44049,32
13,7,BBMUXE3,0,44280,2
13,7,BBMUXE3,1,44396,2
13,7,BBMUXE3,2,44280,1
13,7,BBMUXE3,3,44396,1
13,7,BBMUXE3,4,44281,128
13,7,BBMUXE3,5,44397,128
13,7,BBMUXE3,6,44281,64
13,7,BBMUXE3,7,44397,64
13,7,BBMUXE3,8,44281,32
13,7,BBMUXE4,0,44512,2
13,7,BBMUXE4,1,44628,2
13,7,BBMUXE4,2,44512,1
13,7,BBMUXE4,3,44628,1
13,7,BBMUXE4,4,44513,128
13,7,BBMUXE4,5,44629,128
13,7,BBMUXE4,6,44513,64
13,7,BBMUXE4,7,44629,64
13,7,BBMUXE4,8,44513,32
13,7,BBMUXE5,0,44744,2
13,7,BBMUXE5,1,44860,2
13,7,BBMUXE5,2,44744,1
13,7,BBMUXE5,3,44860,1
13,7,BBMUXE5,4,44745,128
13,7,BBMUXE5,5,44861,128
13,7,BBMUXE5,6,44745,64
13,7,BBMUXE5,7,44861,64
13,7,BBMUXE5,8,44745,32
13,7,BBMUXE6,0,44976,2
13,7,BBMUXE6,1,45092,2
13,7,BBMUXE6,2,44976,1
13,7,BBMUXE6,3,45092,1
13,7,BBMUXE6,4,44977,128
13,7,BBMUXE6,5,45093,128
13,7,BBMUXE6,6,44977,64
13,7,BBMUXE6,7,45093,64
13,7,BBMUXE6,8,44977,32
13,7,BBMUXE7,0,45208,2
13,7,BBMUXE7,1,45324,2
13,7,BBMUXE7,2,45208,1
13,7,BBMUXE7,3,45324,1
13,7,BBMUXE7,4,45209,128
13,7,BBMUXE7,5,45325,128
13,7,BBMUXE7,6,45209,64
13,7,BBMUXE7,7,45325,64
13,7,BBMUXE7,8,45209,32
13,7,BBMUXE8,0,45440,2
13,7,BBMUXE8,1,45556,2
13,7,BBMUXE8,2,45440,1
13,7,BBMUXE8,3,45556,1
13,7,BBMUXE8,4,45441,128
13,7,BBMUXE8,5,45557,128
13,7,BBMUXE8,6,45441,64
13,7,BBMUXE8,7,45557,64
13,7,BBMUXE8,8,45441,32
13,7,BBMUXE9,0,45672,2
13,7,BBMUXE9,1,45788,2
13,7,BBMUXE9,2,45672,1
13,7,BBMUXE9,3,45788,1
13,7,BBMUXE9,4,45673,128
13,7,BBMUXE9,5,45789,128
13,7,BBMUXE9,6,45673,64
13,7,BBMUXE9,7,45789,64
13,7,BBMUXE9,8,45673,32
13,7,BBMUXW0,0,47064,2
13,7,BBMUXW0,1,46832,2
13,7,BBMUXW0,2,47064,1
13,7,BBMUXW0,3,46832,1
13,7,BBMUXW0,4,47065,32
13,7,BBMUXW0,5,47065,128
13,7,BBMUXW0,6,46833,128
13,7,BBMUXW0,7,46833,64
13,7,BBMUXW0,8,47065,64
13,7,BBMUXW0,9,46833,32
13,7,BBMUXW1,0,47180,2
13,7,BBMUXW1,1,47412,2
13,7,BBMUXW1,2,47180,1
13,7,BBMUXW1,3,47412,1
13,7,BBMUXW1,4,47181,32
13,7,BBMUXW1,5,47181,128
13,7,BBMUXW1,6,47413,128
13,7,BBMUXW1,7,47413,64
13,7,BBMUXW1,8,47181,64
13,7,BBMUXW1,9,47413,32
13,7,BBMUXW2,0,47760,2
13,7,BBMUXW2,1,47528,2
13,7,BBMUXW2,2,47760,1
13,7,BBMUXW2,3,47528,1
13,7,BBMUXW2,4,47761,32
13,7,BBMUXW2,5,47761,128
13,7,BBMUXW2,6,47529,128
13,7,BBMUXW2,7,47529,64
13,7,BBMUXW2,8,47761,64
13,7,BBMUXW2,9,47529,32
13,7,BBMUXW3,0,47876,2
13,7,BBMUXW3,1,48108,2
13,7,BBMUXW3,2,47876,1
13,7,BBMUXW3,3,48108,1
13,7,BBMUXW3,4,47877,32
13,7,BBMUXW3,5,47877,128
13,7,BBMUXW3,6,48109,128
13,7,BBMUXW3,7,48109,64
13,7,BBMUXW3,8,47877,64
13,7,BBMUXW3,9,48109,32
13,7,BBMUXW4,0,48456,2
13,7,BBMUXW4,1,48224,2
13,7,BBMUXW4,2,48456,1
13,7,BBMUXW4,3,48224,1
13,7,BBMUXW4,4,48457,32
13,7,BBMUXW4,5,48457,128
13,7,BBMUXW4,6,48225,128
13,7,BBMUXW4,7,48225,64
13,7,BBMUXW4,8,48457,64
13,7,BBMUXW4,9,48225,32
13,7,BBMUXW5,0,48572,2
13,7,BBMUXW5,1,48804,2
13,7,BBMUXW5,2,48572,1
13,7,BBMUXW5,3,48804,1
13,7,BBMUXW5,4,48573,32
13,7,BBMUXW5,5,48573,128
13,7,BBMUXW5,6,48805,128
13,7,BBMUXW5,7,48805,64
13,7,BBMUXW5,8,48573,64
13,7,BBMUXW5,9,48805,32
13,7,BBMUXW6,0,49152,2
13,7,BBMUXW6,1,48920,2
13,7,BBMUXW6,2,49152,1
13,7,BBMUXW6,3,48920,1
13,7,BBMUXW6,4,49153,32
13,7,BBMUXW6,5,49153,128
13,7,BBMUXW6,6,48921,128
13,7,BBMUXW6,7,48921,64
13,7,BBMUXW6,8,49153,64
13,7,BBMUXW6,9,48921,32
13,7,BBMUXW7,0,49268,2
13,7,BBMUXW7,1,49500,2
13,7,BBMUXW7,2,49268,1
13,7,BBMUXW7,3,49500,1
13,7,BBMUXW7,4,49269,32
13,7,BBMUXW7,5,49269,128
13,7,BBMUXW7,6,49501,128
13,7,BBMUXW7,7,49501,64
13,7,BBMUXW7,8,49269,64
13,7,BBMUXW7,9,49501,32
13,7,InputMUX0,0,42192,1
13,7,InputMUX1,0,42308,1
13,7,InputMUX10,0,43352,1
13,7,InputMUX11,0,43468,1
13,7,InputMUX2,0,42424,1
13,7,InputMUX3,0,42540,1
13,7,InputMUX4,0,42656,1
13,7,InputMUX5,0,42772,1
13,7,InputMUX6,0,42888,1
13,7,InputMUX7,0,43004,1
13,7,InputMUX8,0,43120,1
13,7,InputMUX9,0,43236,1
13,7,SeamMUX0,0,43584,128
13,7,SeamMUX0,1,43584,64
13,7,SeamMUX0,2,43584,32
13,7,SeamMUX0,3,43584,16
13,7,SeamMUX0,4,43584,8
13,7,SeamMUX0,5,43584,4
13,7,SeamMUX1,0,43816,128
13,7,SeamMUX1,1,43816,64
13,7,SeamMUX1,2,43816,32
13,7,SeamMUX1,3,43816,16
13,7,SeamMUX1,4,43816,8
13,7,SeamMUX1,5,43816,4
13,7,SeamMUX10,0,46368,128
13,7,SeamMUX10,1,46368,64
13,7,SeamMUX10,2,46368,32
13,7,SeamMUX10,3,46368,16
13,7,SeamMUX10,4,46368,8
13,7,SeamMUX10,5,46368,4
13,7,SeamMUX11,0,46600,128
13,7,SeamMUX11,1,46600,64
13,7,SeamMUX11,2,46600,32
13,7,SeamMUX11,3,46600,16
13,7,SeamMUX11,4,46600,8
13,7,SeamMUX11,5,46600,4
13,7,SeamMUX12,0,46832,128
13,7,SeamMUX12,1,46832,64
13,7,SeamMUX12,2,46832,32
13,7,SeamMUX12,3,46832,16
13,7,SeamMUX12,4,46832,8
13,7,SeamMUX12,5,46832,4
13,7,SeamMUX13,0,47412,128
13,7,SeamMUX13,1,47412,64
13,7,SeamMUX13,2,47412,32
13,7,SeamMUX13,3,47412,16
13,7,SeamMUX13,4,47412,8
13,7,SeamMUX13,5,47412,4
13,7,SeamMUX14,0,47528,128
13,7,SeamMUX14,1,47528,64
13,7,SeamMUX14,2,47528,32
13,7,SeamMUX14,3,47528,16
13,7,SeamMUX14,4,47528,8
13,7,SeamMUX14,5,47528,4
13,7,SeamMUX15,0,48108,128
13,7,SeamMUX15,1,48108,64
13,7,SeamMUX15,2,48108,32
13,7,SeamMUX15,3,48108,16
13,7,SeamMUX15,4,48108,8
13,7,SeamMUX15,5,48108,4
13,7,SeamMUX16,0,48224,128
13,7,SeamMUX16,1,48224,64
13,7,SeamMUX16,2,48224,32
13,7,SeamMUX16,3,48224,16
13,7,SeamMUX16,4,48224,8
13,7,SeamMUX16,5,48224,4
13,7,SeamMUX17,0,48804,128
13,7,SeamMUX17,1,48804,64
13,7,SeamMUX17,2,48804,32
13,7,SeamMUX17,3,48804,16
13,7,SeamMUX17,4,48804,8
13,7,SeamMUX17,5,48804,4
13,7,SeamMUX18,0,48920,128
13,7,SeamMUX18,1,48920,64
13,7,SeamMUX18,2,48920,32
13,7,SeamMUX18,3,48920,16
13,7,SeamMUX18,4,48920,8
13,7,SeamMUX18,5,48920,4
13,7,SeamMUX19,0,49500,128
13,7,SeamMUX19,1,49500,64
13,7,SeamMUX19,2,49500,32
13,7,SeamMUX19,3,49500,16
13,7,SeamMUX19,4,49500,8
13,7,SeamMUX19,5,49500,4
13,7,SeamMUX2,0,44048,128
13,7,SeamMUX2,1,44048,64
13,7,SeamMUX2,2,44048,32
13,7,SeamMUX2,3,44048,16
13,7,SeamMUX2,4,44048,8
13,7,SeamMUX2,5,44048,4
13,7,SeamMUX3,0,44280,128
13,7,SeamMUX3,1,44280,64
13,7,SeamMUX3,2,44280,32
13,7,SeamMUX3,3,44280,16
13,7,SeamMUX3,4,44280,8
13,7,SeamMUX3,5,44280,4
13,7,SeamMUX4,0,44512,128
13,7,SeamMUX4,1,44512,64
13,7,SeamMUX4,2,44512,32
13,7,SeamMUX4,3,44512,16
13,7,SeamMUX4,4,44512,8
13,7,SeamMUX4,5,44512,4
13,7,SeamMUX5,0,44744,128
13,7,SeamMUX5,1,44744,64
13,7,SeamMUX5,2,44744,32
13,7,SeamMUX5,3,44744,16
13,7,SeamMUX5,4,44744,8
13,7,SeamMUX5,5,44744,4
13,7,SeamMUX6,0,44976,128
13,7,SeamMUX6,1,44976,64
13,7,SeamMUX6,2,44976,32
13,7,SeamMUX6,3,44976,16
13,7,SeamMUX6,4,44976,8
13,7,SeamMUX6,5,44976,4
13,7,SeamMUX7,0,45208,128
13,7,SeamMUX7,1,45208,64
13,7,SeamMUX7,2,45208,32
13,7,SeamMUX7,3,45208,16
13,7,SeamMUX7,4,45208,8
13,7,SeamMUX7,5,45208,4
13,7,SeamMUX8,0,45440,128
13,7,SeamMUX8,1,45440,64
13,7,SeamMUX8,2,45440,32
13,7,SeamMUX8,3,45440,16
13,7,SeamMUX8,4,45440,8
13,7,SeamMUX8,5,45440,4
13,7,SeamMUX9,0,45672,128
13,7,SeamMUX9,1,45672,64
13,7,SeamMUX9,2,45672,32
13,7,SeamMUX9,3,45672,16
13,7,SeamMUX9,4,45672,8
13,7,SeamMUX9,5,45672,4
13,8,BBMUXE0,0,35696,2
13,8,BBMUXE0,1,35812,2
13,8,BBMUXE0,2,35696,1
13,8,BBMUXE0,3,35812,1
13,8,BBMUXE0,4,35697,128
13,8,BBMUXE0,5,35813,128
13,8,BBMUXE0,6,35697,64
13,8,BBMUXE0,7,35813,64
13,8,BBMUXE0,8,35697,32
13,8,BBMUXE1,0,35928,2
13,8,BBMUXE1,1,36044,2
13,8,BBMUXE1,2,35928,1
13,8,BBMUXE1,3,36044,1
13,8,BBMUXE1,4,35929,128
13,8,BBMUXE1,5,36045,128
13,8,BBMUXE1,6,35929,64
13,8,BBMUXE1,7,36045,64
13,8,BBMUXE1,8,35929,32
13,8,BBMUXE10,0,38480,2
13,8,BBMUXE10,1,38596,2
13,8,BBMUXE10,2,38480,1
13,8,BBMUXE10,3,38596,1
13,8,BBMUXE10,4,38481,128
13,8,BBMUXE10,5,38597,128
13,8,BBMUXE10,6,38481,64
13,8,BBMUXE10,7,38597,64
13,8,BBMUXE10,8,38481,32
13,8,BBMUXE11,0,38712,2
13,8,BBMUXE11,1,38828,2
13,8,BBMUXE11,2,38712,1
13,8,BBMUXE11,3,38828,1
13,8,BBMUXE11,4,38713,128
13,8,BBMUXE11,5,38829,128
13,8,BBMUXE11,6,38713,64
13,8,BBMUXE11,7,38829,64
13,8,BBMUXE11,8,38713,32
13,8,BBMUXE2,0,36160,2
13,8,BBMUXE2,1,36276,2
13,8,BBMUXE2,2,36160,1
13,8,BBMUXE2,3,36276,1
13,8,BBMUXE2,4,36161,128
13,8,BBMUXE2,5,36277,128
13,8,BBMUXE2,6,36161,64
13,8,BBMUXE2,7,36277,64
13,8,BBMUXE2,8,36161,32
13,8,BBMUXE3,0,36392,2
13,8,BBMUXE3,1,36508,2
13,8,BBMUXE3,2,36392,1
13,8,BBMUXE3,3,36508,1
13,8,BBMUXE3,4,36393,128
13,8,BBMUXE3,5,36509,128
13,8,BBMUXE3,6,36393,64
13,8,BBMUXE3,7,36509,64
13,8,BBMUXE3,8,36393,32
13,8,BBMUXE4,0,36624,2
13,8,BBMUXE4,1,36740,2
13,8,BBMUXE4,2,36624,1
13,8,BBMUXE4,3,36740,1
13,8,BBMUXE4,4,36625,128
13,8,BBMUXE4,5,36741,128
13,8,BBMUXE4,6,36625,64
13,8,BBMUXE4,7,36741,64
13,8,BBMUXE4,8,36625,32
13,8,BBMUXE5,0,36856,2
13,8,BBMUXE5,1,36972,2
13,8,BBMUXE5,2,36856,1
13,8,BBMUXE5,3,36972,1
13,8,BBMUXE5,4,36857,128
13,8,BBMUXE5,5,36973,128
13,8,BBMUXE5,6,36857,64
13,8,BBMUXE5,7,36973,64
13,8,BBMUXE5,8,36857,32
13,8,BBMUXE6,0,37088,2
13,8,BBMUXE6,1,37204,2
13,8,BBMUXE6,2,37088,1
13,8,BBMUXE6,3,37204,1
13,8,BBMUXE6,4,37089,128
13,8,BBMUXE6,5,37205,128
13,8,BBMUXE6,6,37089,64
13,8,BBMUXE6,7,37205,64
13,8,BBMUXE6,8,37089,32
13,8,BBMUXE7,0,37320,2
13,8,BBMUXE7,1,37436,2
13,8,BBMUXE7,2,37320,1
13,8,BBMUXE7,3,37436,1
13,8,BBMUXE7,4,37321,128
13,8,BBMUXE7,5,37437,128
13,8,BBMUXE7,6,37321,64
13,8,BBMUXE7,7,37437,64
13,8,BBMUXE7,8,37321,32
13,8,BBMUXE8,0,37552,2
13,8,BBMUXE8,1,37668,2
13,8,BBMUXE8,2,37552,1
13,8,BBMUXE8,3,37668,1
13,8,BBMUXE8,4,37553,128
13,8,BBMUXE8,5,37669,128
13,8,BBMUXE8,6,37553,64
13,8,BBMUXE8,7,37669,64
13,8,BBMUXE8,8,37553,32
13,8,BBMUXE9,0,37784,2
13,8,BBMUXE9,1,37900,2
13,8,BBMUXE9,2,37784,1
13,8,BBMUXE9,3,37900,1
13,8,BBMUXE9,4,37785,128
13,8,BBMUXE9,5,37901,128
13,8,BBMUXE9,6,37785,64
13,8,BBMUXE9,7,37901,64
13,8,BBMUXE9,8,37785,32
13,8,BBMUXW0,0,39176,2
13,8,BBMUXW0,1,38944,2
13,8,BBMUXW0,2,39176,1
13,8,BBMUXW0,3,38944,1
13,8,BBMUXW0,4,39177,32
13,8,BBMUXW0,5,39177,128
13,8,BBMUXW0,6,38945,128
13,8,BBMUXW0,7,38945,64
13,8,BBMUXW0,8,39177,64
13,8,BBMUXW0,9,38945,32
13,8,BBMUXW1,0,39292,2
13,8,BBMUXW1,1,39524,2
13,8,BBMUXW1,2,39292,1
13,8,BBMUXW1,3,39524,1
13,8,BBMUXW1,4,39293,32
13,8,BBMUXW1,5,39293,128
13,8,BBMUXW1,6,39525,128
13,8,BBMUXW1,7,39525,64
13,8,BBMUXW1,8,39293,64
13,8,BBMUXW1,9,39525,32
13,8,BBMUXW2,0,39872,2
13,8,BBMUXW2,1,39640,2
13,8,BBMUXW2,2,39872,1
13,8,BBMUXW2,3,39640,1
13,8,BBMUXW2,4,39873,32
13,8,BBMUXW2,5,39873,128
13,8,BBMUXW2,6,39641,128
13,8,BBMUXW2,7,39641,64
13,8,BBMUXW2,8,39873,64
13,8,BBMUXW2,9,39641,32
13,8,BBMUXW3,0,39988,2
13,8,BBMUXW3,1,40220,2
13,8,BBMUXW3,2,39988,1
13,8,BBMUXW3,3,40220,1
13,8,BBMUXW3,4,39989,32
13,8,BBMUXW3,5,39989,128
13,8,BBMUXW3,6,40221,128
13,8,BBMUXW3,7,40221,64
13,8,BBMUXW3,8,39989,64
13,8,BBMUXW3,9,40221,32
13,8,BBMUXW4,0,40568,2
13,8,BBMUXW4,1,40336,2
13,8,BBMUXW4,2,40568,1
13,8,BBMUXW4,3,40336,1
13,8,BBMUXW4,4,40569,32
13,8,BBMUXW4,5,40569,128
13,8,BBMUXW4,6,40337,128
13,8,BBMUXW4,7,40337,64
13,8,BBMUXW4,8,40569,64
13,8,BBMUXW4,9,40337,32
13,8,BBMUXW5,0,40684,2
13,8,BBMUXW5,1,40916,2
13,8,BBMUXW5,2,40684,1
13,8,BBMUXW5,3,40916,1
13,8,BBMUXW5,4,40685,32
13,8,BBMUXW5,5,40685,128
13,8,BBMUXW5,6,40917,128
13,8,BBMUXW5,7,40917,64
13,8,BBMUXW5,8,40685,64
13,8,BBMUXW5,9,40917,32
13,8,BBMUXW6,0,41264,2
13,8,BBMUXW6,1,41032,2
13,8,BBMUXW6,2,41264,1
13,8,BBMUXW6,3,41032,1
13,8,BBMUXW6,4,41265,32
13,8,BBMUXW6,5,41265,128
13,8,BBMUXW6,6,41033,128
13,8,BBMUXW6,7,41033,64
13,8,BBMUXW6,8,41265,64
13,8,BBMUXW6,9,41033,32
13,8,BBMUXW7,0,41380,2
13,8,BBMUXW7,1,41612,2
13,8,BBMUXW7,2,41380,1
13,8,BBMUXW7,3,41612,1
13,8,BBMUXW7,4,41381,32
13,8,BBMUXW7,5,41381,128
13,8,BBMUXW7,6,41613,128
13,8,BBMUXW7,7,41613,64
13,8,BBMUXW7,8,41381,64
13,8,BBMUXW7,9,41613,32
13,8,InputMUX0,0,34304,1
13,8,InputMUX1,0,34420,1
13,8,InputMUX10,0,35464,1
13,8,InputMUX11,0,35580,1
13,8,InputMUX2,0,34536,1
13,8,InputMUX3,0,34652,1
13,8,InputMUX4,0,34768,1
13,8,InputMUX5,0,34884,1
13,8,InputMUX6,0,35000,1
13,8,InputMUX7,0,35116,1
13,8,InputMUX8,0,35232,1
13,8,InputMUX9,0,35348,1
13,8,SeamMUX0,0,35696,128
13,8,SeamMUX0,1,35696,64
13,8,SeamMUX0,2,35696,32
13,8,SeamMUX0,3,35696,16
13,8,SeamMUX0,4,35696,8
13,8,SeamMUX0,5,35696,4
13,8,SeamMUX1,0,35928,128
13,8,SeamMUX1,1,35928,64
13,8,SeamMUX1,2,35928,32
13,8,SeamMUX1,3,35928,16
13,8,SeamMUX1,4,35928,8
13,8,SeamMUX1,5,35928,4
13,8,SeamMUX10,0,38480,128
13,8,SeamMUX10,1,38480,64
13,8,SeamMUX10,2,38480,32
13,8,SeamMUX10,3,38480,16
13,8,SeamMUX10,4,38480,8
13,8,SeamMUX10,5,38480,4
13,8,SeamMUX11,0,38712,128
13,8,SeamMUX11,1,38712,64
13,8,SeamMUX11,2,38712,32
13,8,SeamMUX11,3,38712,16
13,8,SeamMUX11,4,38712,8
13,8,SeamMUX11,5,38712,4
13,8,SeamMUX12,0,38944,128
13,8,SeamMUX12,1,38944,64
13,8,SeamMUX12,2,38944,32
13,8,SeamMUX12,3,38944,16
13,8,SeamMUX12,4,38944,8
13,8,SeamMUX12,5,38944,4
13,8,SeamMUX13,0,39524,128
13,8,SeamMUX13,1,39524,64
13,8,SeamMUX13,2,39524,32
13,8,SeamMUX13,3,39524,16
13,8,SeamMUX13,4,39524,8
13,8,SeamMUX13,5,39524,4
13,8,SeamMUX14,0,39640,128
13,8,SeamMUX14,1,39640,64
13,8,SeamMUX14,2,39640,32
13,8,SeamMUX14,3,39640,16
13,8,SeamMUX14,4,39640,8
13,8,SeamMUX14,5,39640,4
13,8,SeamMUX15,0,40220,128
13,8,SeamMUX15,1,40220,64
13,8,SeamMUX15,2,40220,32
13,8,SeamMUX15,3,40220,16
13,8,SeamMUX15,4,40220,8
13,8,SeamMUX15,5,40220,4
13,8,SeamMUX16,0,40336,128
13,8,SeamMUX16,1,40336,64
13,8,SeamMUX16,2,40336,32
13,8,SeamMUX16,3,40336,16
13,8,SeamMUX16,4,40336,8
13,8,SeamMUX16,5,40336,4
13,8,SeamMUX17,0,40916,128
13,8,SeamMUX17,1,40916,64
13,8,SeamMUX17,2,40916,32
13,8,SeamMUX17,3,40916,16
13,8,SeamMUX17,4,40916,8
13,8,SeamMUX17,5,40916,4
13,8,SeamMUX18,0,41032,128
13,8,SeamMUX18,1,41032,64
13,8,SeamMUX18,2,41032,32
13,8,SeamMUX18,3,41032,16
13,8,SeamMUX18,4,41032,8
13,8,SeamMUX18,5,41032,4
13,8,SeamMUX19,0,41612,128
13,8,SeamMUX19,1,41612,64
13,8,SeamMUX19,2,41612,32
13,8,SeamMUX19,3,41612,16
13,8,SeamMUX19,4,41612,8
13,8,SeamMUX19,5,41612,4
13,8,SeamMUX2,0,36160,128
13,8,SeamMUX2,1,36160,64
13,8,SeamMUX2,2,36160,32
13,8,SeamMUX2,3,36160,16
13,8,SeamMUX2,4,36160,8
13,8,SeamMUX2,5,36160,4
13,8,SeamMUX3,0,36392,128
13,8,SeamMUX3,1,36392,64
13,8,SeamMUX3,2,36392,32
13,8,SeamMUX3,3,36392,16
13,8,SeamMUX3,4,36392,8
13,8,SeamMUX3,5,36392,4
13,8,SeamMUX4,0,36624,128
13,8,SeamMUX4,1,36624,64
13,8,SeamMUX4,2,36624,32
13,8,SeamMUX4,3,36624,16
13,8,SeamMUX4,4,36624,8
13,8,SeamMUX4,5,36624,4
13,8,SeamMUX5,0,36856,128
13,8,SeamMUX5,1,36856,64
13,8,SeamMUX5,2,36856,32
13,8,SeamMUX5,3,36856,16
13,8,SeamMUX5,4,36856,8
13,8,SeamMUX5,5,36856,4
13,8,SeamMUX6,0,37088,128
13,8,SeamMUX6,1,37088,64
13,8,SeamMUX6,2,37088,32
13,8,SeamMUX6,3,37088,16
13,8,SeamMUX6,4,37088,8
13,8,SeamMUX6,5,37088,4
13,8,SeamMUX7,0,37320,128
13,8,SeamMUX7,1,37320,64
13,8,SeamMUX7,2,37320,32
13,8,SeamMUX7,3,37320,16
13,8,SeamMUX7,4,37320,8
13,8,SeamMUX7,5,37320,4
13,8,SeamMUX8,0,37552,128
13,8,SeamMUX8,1,37552,64
13,8,SeamMUX8,2,37552,32
13,8,SeamMUX8,3,37552,16
13,8,SeamMUX8,4,37552,8
13,8,SeamMUX8,5,37552,4
13,8,SeamMUX9,0,37784,128
13,8,SeamMUX9,1,37784,64
13,8,SeamMUX9,2,37784,32
13,8,SeamMUX9,3,37784,16
13,8,SeamMUX9,4,37784,8
13,8,SeamMUX9,5,37784,4
13,9,BBMUXE0,0,27808,2
13,9,BBMUXE0,1,27924,2
13,9,BBMUXE0,2,27808,1
13,9,BBMUXE0,3,27924,1
13,9,BBMUXE0,4,27809,128
13,9,BBMUXE0,5,27925,128
13,9,BBMUXE0,6,27809,64
13,9,BBMUXE0,7,27925,64
13,9,BBMUXE0,8,27809,32
13,9,BBMUXE1,0,28040,2
13,9,BBMUXE1,1,28156,2
13,9,BBMUXE1,2,28040,1
13,9,BBMUXE1,3,28156,1
13,9,BBMUXE1,4,28041,128
13,9,BBMUXE1,5,28157,128
13,9,BBMUXE1,6,28041,64
13,9,BBMUXE1,7,28157,64
13,9,BBMUXE1,8,28041,32
13,9,BBMUXE10,0,30592,2
13,9,BBMUXE10,1,30708,2
13,9,BBMUXE10,2,30592,1
13,9,BBMUXE10,3,30708,1
13,9,BBMUXE10,4,30593,128
13,9,BBMUXE10,5,30709,128
13,9,BBMUXE10,6,30593,64
13,9,BBMUXE10,7,30709,64
13,9,BBMUXE10,8,30593,32
13,9,BBMUXE11,0,30824,2
13,9,BBMUXE11,1,30940,2
13,9,BBMUXE11,2,30824,1
13,9,BBMUXE11,3,30940,1
13,9,BBMUXE11,4,30825,128
13,9,BBMUXE11,5,30941,128
13,9,BBMUXE11,6,30825,64
13,9,BBMUXE11,7,30941,64
13,9,BBMUXE11,8,30825,32
13,9,BBMUXE2,0,28272,2
13,9,BBMUXE2,1,28388,2
13,9,BBMUXE2,2,28272,1
13,9,BBMUXE2,3,28388,1
13,9,BBMUXE2,4,28273,128
13,9,BBMUXE2,5,28389,128
13,9,BBMUXE2,6,28273,64
13,9,BBMUXE2,7,28389,64
13,9,BBMUXE2,8,28273,32
13,9,BBMUXE3,0,28504,2
13,9,BBMUXE3,1,28620,2
13,9,BBMUXE3,2,28504,1
13,9,BBMUXE3,3,28620,1
13,9,BBMUXE3,4,28505,128
13,9,BBMUXE3,5,28621,128
13,9,BBMUXE3,6,28505,64
13,9,BBMUXE3,7,28621,64
13,9,BBMUXE3,8,28505,32
13,9,BBMUXE4,0,28736,2
13,9,BBMUXE4,1,28852,2
13,9,BBMUXE4,2,28736,1
13,9,BBMUXE4,3,28852,1
13,9,BBMUXE4,4,28737,128
13,9,BBMUXE4,5,28853,128
13,9,BBMUXE4,6,28737,64
13,9,BBMUXE4,7,28853,64
13,9,BBMUXE4,8,28737,32
13,9,BBMUXE5,0,28968,2
13,9,BBMUXE5,1,29084,2
13,9,BBMUXE5,2,28968,1
13,9,BBMUXE5,3,29084,1
13,9,BBMUXE5,4,28969,128
13,9,BBMUXE5,5,29085,128
13,9,BBMUXE5,6,28969,64
13,9,BBMUXE5,7,29085,64
13,9,BBMUXE5,8,28969,32
13,9,BBMUXE6,0,29200,2
13,9,BBMUXE6,1,29316,2
13,9,BBMUXE6,2,29200,1
13,9,BBMUXE6,3,29316,1
13,9,BBMUXE6,4,29201,128
13,9,BBMUXE6,5,29317,128
13,9,BBMUXE6,6,29201,64
13,9,BBMUXE6,7,29317,64
13,9,BBMUXE6,8,29201,32
13,9,BBMUXE7,0,29432,2
13,9,BBMUXE7,1,29548,2
13,9,BBMUXE7,2,29432,1
13,9,BBMUXE7,3,29548,1
13,9,BBMUXE7,4,29433,128
13,9,BBMUXE7,5,29549,128
13,9,BBMUXE7,6,29433,64
13,9,BBMUXE7,7,29549,64
13,9,BBMUXE7,8,29433,32
13,9,BBMUXE8,0,29664,2
13,9,BBMUXE8,1,29780,2
13,9,BBMUXE8,2,29664,1
13,9,BBMUXE8,3,29780,1
13,9,BBMUXE8,4,29665,128
13,9,BBMUXE8,5,29781,128
13,9,BBMUXE8,6,29665,64
13,9,BBMUXE8,7,29781,64
13,9,BBMUXE8,8,29665,32
