src_res,src_x,src_y,dst_res,dst_x,dst_y,sel_lo,sel_hi,passing_images,class
RMUX61,16,4,RMUX54,17,4,2,8,2,D
RMUX14,17,6,RMUX66,17,4,4,9,2,D
RMUX43,21,4,RMUX72,17,4,1,8,2,D
RMUX68,16,4,RMUX90,17,4,2,8,2,D
RMUX40,17,5,IMUX00,17,5,8,10,2,D
RMUX70,17,5,IMUX04,17,5,4,11,2,D
RMUX88,17,5,IMUX04,17,5,7,11,2,D
RMUX10,17,5,IMUX08,17,5,3,10,2,D
RMUX70,17,5,IMUX24,17,5,4,11,2,D
RMUX40,17,5,IMUX36,17,5,8,10,2,D
RMUX76,17,5,IMUX36,17,5,5,11,2,D
RMUX10,17,5,IMUX40,17,5,3,10,2,D
RMUX22,17,5,IMUX40,17,5,5,10,2,D
RMUX28,17,5,IMUX44,17,5,6,10,2,D
RMUX52,17,5,IMUX44,17,5,1,11,2,D
RMUX94,17,5,IMUX44,17,5,8,11,2,D
RMUX64,17,5,IMUX48,17,5,3,11,2,D
RMUX64,17,5,IMUX56,17,5,3,11,2,D
RMUX94,17,5,IMUX56,17,5,8,11,2,D
RMUX70,17,5,IMUX60,17,5,4,11,2,D
RMUX49,20,5,RMUX00,17,5,0,8,2,D
RMUX49,21,5,RMUX00,17,5,1,8,2,D
RMUX49,20,5,RMUX06,17,5,0,8,2,D
RMUX49,21,5,RMUX06,17,5,1,8,2,D
RMUX02,17,2,RMUX12,17,5,1,9,2,D
RMUX74,16,5,RMUX18,17,5,2,8,2,D
RMUX02,17,1,RMUX18,17,5,2,9,2,D
RMUX26,21,5,RMUX18,17,5,1,8,2,D
RMUX56,21,5,RMUX36,17,5,1,8,2,D
RMUX91,15,5,RMUX72,17,5,3,8,2,D
RMUX91,16,5,RMUX72,17,5,2,8,2,D
RMUX43,19,5,RMUX72,17,5,6,7,2,D
RMUX43,21,5,RMUX72,17,5,1,8,2,D
RMUX43,21,5,RMUX78,17,5,1,8,2,D
RMUX20,21,5,RMUX90,17,5,1,8,2,D
RMUX34,17,6,IMUX00,17,6,7,10,2,D
RMUX40,17,6,IMUX00,17,6,8,10,2,D
RMUX16,17,6,IMUX08,17,6,4,10,2,D
RMUX52,17,6,IMUX08,17,6,1,11,2,D
RMUX82,17,6,IMUX24,17,6,6,11,2,D
RMUX70,17,6,IMUX28,17,6,4,11,2,D
RMUX16,17,6,IMUX36,17,6,4,10,2,D
RMUX88,17,6,IMUX44,17,6,7,11,2,D
RMUX40,17,6,IMUX52,17,6,8,10,2,D
RMUX58,17,6,IMUX52,17,6,2,11,2,D
RMUX94,17,6,IMUX52,17,6,8,11,2,D
RMUX64,17,6,IMUX56,17,6,3,11,2,D
RMUX49,21,6,RMUX00,17,6,1,8,2,D
RMUX25,17,2,RMUX06,17,6,2,9,2,D
RMUX74,15,6,RMUX12,17,6,3,8,2,D
RMUX13,17,6,RMUX12,17,6,4,7,2,D
RMUX26,21,6,RMUX12,17,6,1,8,2,D
RMUX31,15,6,RMUX24,17,6,3,8,2,D
RMUX79,19,6,RMUX24,17,6,6,7,2,D
RMUX31,15,6,RMUX30,17,6,3,8,2,D
RMUX07,17,9,RMUX30,17,6,5,9,2,D
RMUX43,17,6,RMUX42,17,6,4,7,2,D
RMUX61,16,6,RMUX48,17,6,2,8,2,D
RMUX37,17,9,RMUX48,17,6,5,9,2,D
RMUX13,20,6,RMUX48,17,6,0,8,2,D
RMUX13,21,6,RMUX48,17,6,1,8,2,D
RMUX13,21,6,RMUX54,17,6,1,8,2,D
RMUX38,14,6,RMUX66,17,6,4,8,2,D
RMUX91,14,6,RMUX78,17,6,4,8,2,D
RMUX91,16,6,RMUX78,17,6,2,8,2,D
RMUX43,21,6,RMUX78,17,6,1,8,2,D
RMUX16,17,7,IMUX00,17,7,4,10,2,D
RMUX40,17,7,IMUX00,17,7,8,10,2,D
RMUX64,17,7,IMUX00,17,7,3,11,2,D
RMUX52,17,7,IMUX16,17,7,1,11,2,D
RMUX70,17,7,IMUX16,17,7,4,11,2,D
RMUX58,17,7,IMUX24,17,7,2,11,2,D
RMUX70,17,7,IMUX32,17,7,4,11,2,D
RMUX04,17,7,IMUX36,17,7,2,10,2,D
RMUX46,17,7,IMUX36,17,7,0,11,2,D
RMUX04,17,7,IMUX40,17,7,2,10,2,D
RMUX04,17,7,IMUX44,17,7,2,10,2,D
RMUX88,17,7,IMUX44,17,7,7,11,2,D
RMUX52,17,7,IMUX48,17,7,1,11,2,D
RMUX70,17,7,IMUX48,17,7,4,11,2,D
RMUX88,17,7,IMUX48,17,7,7,11,2,D
RMUX49,19,7,RMUX00,17,7,6,7,2,D
RMUX01,16,7,RMUX06,17,7,2,8,2,D
RMUX74,14,7,RMUX12,17,7,4,8,2,D
RMUX26,19,7,RMUX12,17,7,6,7,2,D
RMUX74,14,7,RMUX18,17,7,4,8,2,D
RMUX74,15,7,RMUX18,17,7,3,8,2,D
RMUX26,21,7,RMUX18,17,7,1,8,2,D
RMUX31,14,7,RMUX24,17,7,4,8,2,D
RMUX31,15,7,RMUX30,17,7,3,8,2,D
RMUX79,20,7,RMUX30,17,7,0,8,2,D
RMUX79,21,7,RMUX30,17,7,1,8,2,D
RMUX56,21,7,RMUX42,17,7,1,8,2,D
RMUX61,15,7,RMUX48,17,7,3,8,2,D
RMUX13,20,7,RMUX48,17,7,0,8,2,D
RMUX61,14,7,RMUX54,17,7,4,8,2,D
RMUX38,14,7,RMUX60,17,7,4,8,2,D
RMUX62,17,4,RMUX66,17,7,1,9,2,D
RMUX91,16,7,RMUX72,17,7,2,8,2,D
RMUX73,17,7,RMUX72,17,7,4,7,2,D
RMUX43,19,7,RMUX72,17,7,6,7,2,D
RMUX91,14,7,RMUX78,17,7,4,8,2,D
RMUX91,16,7,RMUX78,17,7,2,8,2,D
RMUX20,21,7,RMUX90,17,7,1,8,2,D
RMUX64,17,8,IMUX00,17,8,3,11,2,D
RMUX70,17,8,IMUX04,17,8,4,11,2,D
RMUX88,17,8,IMUX08,17,8,7,11,2,D
RMUX16,17,8,IMUX24,17,8,4,10,2,D
RMUX70,17,8,IMUX24,17,8,4,11,2,D
RMUX94,17,8,IMUX44,17,8,8,11,2,D
RMUX34,17,8,IMUX48,17,8,7,10,2,D
RMUX70,17,8,IMUX52,17,8,4,11,2,D
RMUX88,17,8,IMUX52,17,8,7,11,2,D
RMUX88,17,8,IMUX60,17,8,7,11,2,D
RMUX25,17,5,RMUX00,17,8,1,9,2,D
RMUX01,14,8,RMUX06,17,8,4,8,2,D
RMUX49,20,8,RMUX06,17,8,0,8,2,D
RMUX74,16,8,RMUX12,17,8,2,8,2,D
RMUX31,15,8,RMUX24,17,8,3,8,2,D
RMUX31,14,8,RMUX30,17,8,4,8,2,D
RMUX56,21,8,RMUX42,17,8,1,8,2,D
RMUX61,14,8,RMUX54,17,8,4,8,2,D
RMUX38,14,8,RMUX60,17,8,4,8,2,D
RMUX38,14,8,RMUX66,17,8,4,8,2,D
RMUX67,17,8,RMUX66,17,8,4,7,2,D
RMUX86,21,8,RMUX66,17,8,1,8,2,D
RMUX91,15,8,RMUX72,17,8,3,8,2,D
RMUX43,21,8,RMUX72,17,8,1,8,2,D
RMUX91,15,8,RMUX78,17,8,3,8,2,D
RMUX79,17,8,RMUX78,17,8,4,7,2,D
RMUX43,21,8,RMUX78,17,8,1,8,2,D
RMUX91,17,8,RMUX90,17,8,4,7,2,D
RMUX10,17,9,IMUX16,17,9,3,10,2,D
RMUX34,17,9,IMUX16,17,9,7,10,2,D
RMUX46,17,9,IMUX28,17,9,0,11,2,D
OMUX01,17,9,IMUX32,17,9,0,9,2,D
RMUX64,17,9,IMUX40,17,9,3,11,2,D
RMUX64,17,9,IMUX48,17,9,3,11,2,D
RMUX70,17,9,IMUX56,17,9,4,11,2,D
RMUX01,15,9,RMUX00,17,9,3,8,2,D
RMUX01,14,9,RMUX06,17,9,4,8,2,D
RMUX49,20,9,RMUX06,17,9,0,8,2,D
RMUX13,17,9,RMUX12,17,9,4,7,2,D
RMUX26,20,9,RMUX12,17,9,0,8,2,D
RMUX26,21,9,RMUX12,17,9,1,8,2,D
RMUX79,20,9,RMUX24,17,9,0,8,2,D
RMUX08,14,9,RMUX36,17,9,4,8,2,D
RMUX56,21,9,RMUX36,17,9,1,8,2,D
RMUX56,21,9,RMUX42,17,9,1,8,2,D
RMUX61,16,9,RMUX54,17,9,2,8,2,D
RMUX38,14,9,RMUX66,17,9,4,8,2,D
RMUX86,21,9,RMUX66,17,9,1,8,2,D
RMUX91,15,9,RMUX72,17,9,3,8,2,D
RMUX91,16,9,RMUX72,17,9,2,8,2,D
RMUX43,19,9,RMUX72,17,9,6,7,2,D
RMUX43,21,9,RMUX72,17,9,1,8,2,D
RMUX92,17,6,RMUX84,17,9,1,9,2,D
RMUX16,17,10,IMUX00,17,10,4,10,2,D
RMUX94,17,10,IMUX04,17,10,8,11,2,D
RMUX04,17,10,IMUX08,17,10,2,10,2,D
RMUX70,17,10,IMUX16,17,10,4,11,2,D
RMUX49,21,10,RMUX00,17,10,1,8,2,D
RMUX26,20,10,RMUX12,17,10,0,8,2,D
RMUX26,20,10,RMUX18,17,10,0,8,2,D
RMUX31,15,10,RMUX30,17,10,3,8,2,D
RMUX08,16,10,RMUX36,17,10,2,8,2,D
RMUX61,15,10,RMUX48,17,10,3,8,2,D
RMUX13,20,10,RMUX48,17,10,0,8,2,D
RMUX61,14,10,RMUX54,17,10,4,8,2,D
RMUX38,15,10,RMUX60,17,10,3,8,2,D
RMUX38,14,10,RMUX66,17,10,4,8,2,D
RMUX91,16,10,RMUX72,17,10,2,8,2,D
RMUX43,20,10,RMUX72,17,10,0,8,2,D
RMUX43,21,10,RMUX72,17,10,1,8,2,D
RMUX91,15,10,RMUX78,17,10,3,8,2,D
RMUX46,17,11,IMUX04,17,11,0,11,2,D
RMUX46,17,11,IMUX12,17,11,0,11,2,D
RMUX52,17,11,IMUX12,17,11,1,11,2,D
RMUX10,17,11,IMUX40,17,11,3,10,2,D
RMUX10,17,11,IMUX48,17,11,3,10,2,D
RMUX28,17,11,IMUX48,17,11,6,10,2,D
RMUX94,17,11,IMUX48,17,11,8,11,2,D
RMUX74,16,11,RMUX12,17,11,2,8,2,D
RMUX26,21,11,RMUX12,17,11,1,8,2,D
RMUX74,15,11,RMUX18,17,11,3,8,2,D
RMUX31,14,11,RMUX30,17,11,4,8,2,D
RMUX31,15,11,RMUX30,17,11,3,8,2,D
RMUX79,21,11,RMUX30,17,11,1,8,2,D
RMUX08,14,11,RMUX36,17,11,4,8,2,D
RMUX61,16,11,RMUX48,17,11,2,8,2,D
RMUX61,16,11,RMUX54,17,11,2,8,2,D
RMUX62,17,11,RMUX60,17,11,5,9,2,D
RMUX67,17,11,RMUX66,17,11,4,7,2,D
RMUX91,15,11,RMUX72,17,11,3,8,2,D
RMUX91,16,11,RMUX72,17,11,2,8,2,D
RMUX19,17,11,RMUX78,17,11,5,9,2,D
RMUX20,21,11,RMUX84,17,11,1,8,2,D
RMUX04,17,12,IMUX00,17,12,2,10,2,D
RMUX70,17,12,IMUX00,17,12,4,11,2,D
RMUX22,17,12,IMUX08,17,12,5,10,2,D
RMUX58,17,12,IMUX08,17,12,2,11,2,D
RMUX04,17,12,IMUX24,17,12,2,10,2,D
RMUX28,17,12,IMUX28,17,12,6,10,2,D
RMUX16,17,12,IMUX32,17,12,4,10,2,D
RMUX10,17,12,IMUX40,17,12,3,10,2,D
RMUX70,17,12,IMUX40,17,12,4,11,2,D
RMUX46,17,12,IMUX52,17,12,0,11,2,D
RMUX88,17,12,IMUX56,17,12,7,11,2,D
RMUX26,21,12,RMUX12,17,12,1,8,2,D
RMUX74,14,12,RMUX18,17,12,4,8,2,D
RMUX79,21,12,RMUX24,17,12,1,8,2,D
RMUX31,15,12,RMUX30,17,12,3,8,2,D
RMUX08,16,12,RMUX42,17,12,2,8,2,D
RMUX56,21,12,RMUX42,17,12,1,8,2,D
RMUX49,17,12,RMUX48,17,12,4,7,2,D
RMUX13,21,12,RMUX48,17,12,1,8,2,D
RMUX13,21,12,RMUX54,17,12,1,8,2,D
RMUX43,20,12,RMUX72,17,12,0,8,2,D
RMUX91,16,12,RMUX78,17,12,2,8,2,D
RMUX43,21,12,RMUX78,17,12,1,8,2,D
RMUX28,18,1,IMUX16,18,1,6,10,2,D
RMUX16,18,1,IMUX20,18,1,4,10,2,D
RMUX40,18,1,IMUX24,18,1,8,10,2,D
RMUX52,18,1,IMUX32,18,1,1,11,2,D
RMUX70,18,1,IMUX32,18,1,4,11,2,D
RMUX22,18,1,IMUX40,18,1,5,10,2,D
RMUX88,18,1,IMUX44,18,1,7,11,2,D
RMUX94,18,1,IMUX44,18,1,8,11,2,D
RMUX22,18,1,IMUX48,18,1,5,10,2,D
RMUX16,18,1,IMUX52,18,1,4,10,2,D
RMUX34,18,1,IMUX52,18,1,7,10,2,D
RMUX94,18,1,IMUX52,18,1,8,11,2,D
RMUX10,18,1,IMUX56,18,1,3,10,2,D
RMUX46,18,1,IMUX56,18,1,0,11,2,D
RMUX64,18,1,IMUX56,18,1,3,11,2,D
RMUX70,18,1,IMUX60,18,1,4,11,2,D
RMUX01,16,1,RMUX00,18,1,3,8,2,D
RMUX49,20,1,RMUX00,18,1,6,7,2,D
RMUX13,18,1,RMUX12,18,1,4,7,2,D
RMUX74,17,1,RMUX18,18,1,2,8,2,D
RMUX79,21,1,RMUX30,18,1,0,8,2,D
RMUX80,18,4,RMUX42,18,1,5,9,2,D
RMUX61,17,1,RMUX48,18,1,2,8,2,D
RMUX13,19,1,RMUX48,18,1,5,7,2,D
RMUX13,21,1,RMUX54,18,1,0,8,2,D
RMUX38,16,1,RMUX60,18,1,3,8,2,D
RMUX86,21,1,RMUX66,18,1,0,8,2,D
RMUX91,15,1,RMUX72,18,1,4,8,2,D
RMUX43,20,1,RMUX72,18,1,6,7,2,D
RMUX43,21,1,RMUX72,18,1,0,8,2,D
RMUX91,15,1,RMUX78,18,1,4,8,2,D
RMUX91,17,1,RMUX78,18,1,2,8,2,D
RMUX68,14,1,RMUX84,18,1,5,8,2,D
RMUX20,21,1,RMUX84,18,1,0,8,2,D
RMUX64,18,2,IMUX00,18,2,3,11,2,D
RMUX94,18,2,IMUX00,18,2,8,11,2,D
RMUX46,18,2,IMUX12,18,2,0,11,2,D
RMUX82,18,2,IMUX20,18,2,6,11,2,D
RMUX28,18,2,IMUX28,18,2,6,10,2,D
RMUX70,18,2,IMUX36,18,2,4,11,2,D
RMUX46,18,2,IMUX44,18,2,0,11,2,D
RMUX88,18,2,IMUX44,18,2,7,11,2,D
RMUX10,18,2,IMUX48,18,2,3,10,2,D
RMUX46,18,2,IMUX60,18,2,0,11,2,D
RMUX49,20,2,RMUX06,18,2,6,7,2,D
RMUX74,17,2,RMUX12,18,2,2,8,2,D
RMUX79,19,2,RMUX24,18,2,5,7,2,D
RMUX79,21,2,RMUX24,18,2,0,8,2,D
RMUX08,17,2,RMUX36,18,2,2,8,2,D
RMUX80,18,5,RMUX36,18,2,5,9,2,D
RMUX61,14,2,RMUX48,18,2,5,8,2,D
RMUX61,15,2,RMUX48,18,2,4,8,2,D
RMUX37,18,2,RMUX48,18,2,1,9,2,D
RMUX13,21,2,RMUX48,18,2,0,8,2,D
RMUX61,17,2,RMUX54,18,2,2,8,2,D
RMUX38,14,2,RMUX60,18,2,5,8,2,D
RMUX38,14,2,RMUX66,18,2,5,8,2,D
RMUX38,15,2,RMUX66,18,2,4,8,2,D
RMUX38,17,2,RMUX66,18,2,2,8,2,D
RMUX86,21,2,RMUX66,18,2,0,8,2,D
RMUX91,14,2,RMUX72,18,2,5,8,2,D
RMUX43,21,2,RMUX78,18,2,0,8,2,D
RMUX44,18,2,RMUX90,18,2,1,9,2,D
RMUX70,18,3,IMUX00,18,3,4,11,2,D
RMUX94,18,3,IMUX04,18,3,8,11,2,D
RMUX52,18,3,IMUX16,18,3,1,11,2,D
RMUX58,18,3,IMUX40,18,3,2,11,2,D
RMUX88,18,3,IMUX52,18,3,7,11,2,D
RMUX64,18,3,IMUX56,18,3,3,11,2,D
RMUX01,14,3,RMUX00,18,3,5,8,2,D
RMUX49,19,3,RMUX06,18,3,5,7,2,D
RMUX49,21,3,RMUX06,18,3,0,8,2,D
RMUX26,20,3,RMUX12,18,3,6,7,2,D
RMUX26,21,3,RMUX18,18,3,0,8,2,D
RMUX79,21,3,RMUX24,18,3,0,8,2,D
RMUX31,17,3,RMUX30,18,3,2,8,2,D
RMUX56,21,3,RMUX36,18,3,0,8,2,D
RMUX08,17,3,RMUX42,18,3,2,8,2,D
RMUX56,20,3,RMUX42,18,3,6,7,2,D
RMUX61,16,3,RMUX48,18,3,3,8,2,D
RMUX61,16,3,RMUX54,18,3,3,8,2,D
RMUX38,16,3,RMUX60,18,3,3,8,2,D
RMUX61,18,3,RMUX60,18,3,4,7,2,D
RMUX38,14,3,RMUX66,18,3,5,8,2,D
RMUX91,15,3,RMUX72,18,3,4,8,2,D
RMUX43,20,3,RMUX72,18,3,6,7,2,D
RMUX43,21,3,RMUX72,18,3,0,8,2,D
RMUX68,15,3,RMUX84,18,3,4,8,2,D
RMUX16,18,4,IMUX00,18,4,4,10,2,D
RMUX64,18,4,IMUX00,18,4,3,11,2,D
RMUX52,18,4,IMUX08,18,4,1,11,2,D
RMUX88,18,4,IMUX12,18,4,7,11,2,D
RMUX04,18,4,IMUX32,18,4,2,10,2,D
RMUX46,18,4,IMUX36,18,4,0,11,2,D
RMUX64,18,4,IMUX44,18,4,3,11,2,D
RMUX10,18,4,IMUX48,18,4,3,10,2,D
RMUX94,18,4,IMUX48,18,4,8,11,2,D
RMUX04,18,4,IMUX52,18,4,2,10,2,D
RMUX10,18,4,IMUX52,18,4,3,10,2,D
RMUX82,18,4,IMUX52,18,4,6,11,2,D
RMUX88,18,4,IMUX52,18,4,7,11,2,D
RMUX64,18,4,IMUX56,18,4,3,11,2,D
RMUX70,18,4,IMUX56,18,4,4,11,2,D
RMUX58,18,4,IMUX60,18,4,2,11,2,D
RMUX70,18,4,IMUX60,18,4,4,11,2,D
RMUX01,14,4,RMUX00,18,4,5,8,2,D
RMUX01,15,4,RMUX00,18,4,4,8,2,D
RMUX01,16,4,RMUX00,18,4,3,8,2,D
RMUX49,20,4,RMUX00,18,4,6,7,2,D
RMUX26,20,4,RMUX12,18,4,6,7,2,D
RMUX74,16,4,RMUX18,18,4,3,8,2,D
RMUX26,21,4,RMUX18,18,4,0,8,2,D
RMUX79,21,4,RMUX24,18,4,0,8,2,D
RMUX79,21,4,RMUX30,18,4,0,8,2,D
RMUX61,14,4,RMUX48,18,4,5,8,2,D
RMUX61,14,4,RMUX54,18,4,5,8,2,D
RMUX61,17,4,RMUX54,18,4,2,8,2,D
RMUX38,14,4,RMUX66,18,4,5,8,2,D
RMUX86,21,4,RMUX66,18,4,0,8,2,D
RMUX91,16,4,RMUX72,18,4,3,8,2,D
RMUX43,20,4,RMUX72,18,4,6,7,2,D
RMUX43,21,4,RMUX78,18,4,0,8,2,D
RMUX85,18,4,RMUX84,18,4,4,7,2,D
RMUX04,18,5,IMUX00,18,5,2,10,2,D
RMUX88,18,5,IMUX00,18,5,7,11,2,D
RMUX94,18,5,IMUX00,18,5,8,11,2,D
RMUX22,18,5,IMUX04,18,5,5,10,2,D
RMUX46,18,5,IMUX04,18,5,0,11,2,D
RMUX88,18,5,IMUX08,18,5,7,11,2,D
RMUX40,18,5,IMUX12,18,5,8,10,2,D
RMUX34,18,5,IMUX16,18,5,7,10,2,D
RMUX52,18,5,IMUX16,18,5,1,11,2,D
RMUX70,18,5,IMUX28,18,5,4,11,2,D
RMUX64,18,5,IMUX32,18,5,3,11,2,D
RMUX28,18,5,IMUX52,18,5,6,10,2,D
RMUX22,18,5,IMUX56,18,5,5,10,2,D
RMUX40,18,5,IMUX56,18,5,8,10,2,D
OMUX01,18,5,IMUX60,18,5,0,9,2,D
RMUX70,18,5,IMUX60,18,5,4,11,2,D
RMUX02,18,2,RMUX12,18,5,1,9,2,D
RMUX26,21,5,RMUX12,18,5,0,8,2,D
RMUX37,18,5,RMUX36,18,5,4,7,2,D
RMUX61,15,5,RMUX48,18,5,4,8,2,D
RMUX61,17,5,RMUX48,18,5,2,8,2,D
RMUX13,21,5,RMUX48,18,5,0,8,2,D
RMUX91,15,5,RMUX72,18,5,4,8,2,D
RMUX43,21,5,RMUX72,18,5,0,8,2,D
RMUX40,18,6,IMUX44,18,6,8,10,2,D
RMUX52,18,6,IMUX48,18,6,1,11,2,D
RMUX94,18,6,IMUX48,18,6,8,11,2,D
RMUX40,18,6,IMUX52,18,6,8,10,2,D
RMUX46,18,6,IMUX52,18,6,0,11,2,D
OMUX01,18,6,IMUX60,18,6,0,9,2,D
RMUX49,21,6,RMUX06,18,6,0,8,2,D
RMUX74,15,6,RMUX18,18,6,4,8,2,D
RMUX74,16,6,RMUX18,18,6,3,8,2,D
RMUX19,18,6,RMUX18,18,6,4,7,2,D
RMUX55,18,4,RMUX24,18,6,0,9,2,D
RMUX08,14,6,RMUX42,18,6,5,8,2,D
RMUX32,18,3,RMUX42,18,6,1,9,2,D
RMUX61,17,6,RMUX48,18,6,2,8,2,D
RMUX13,20,6,RMUX48,18,6,6,7,2,D
RMUX61,15,6,RMUX54,18,6,4,8,2,D
RMUX38,15,6,RMUX60,18,6,4,8,2,D
RMUX67,18,6,RMUX66,18,6,4,7,2,D
RMUX91,15,6,RMUX72,18,6,4,8,2,D
RMUX43,20,6,RMUX72,18,6,6,7,2,D
RMUX43,21,6,RMUX78,18,6,0,8,2,D
RMUX68,14,6,RMUX84,18,6,5,8,2,D
RMUX52,18,7,IMUX00,18,7,1,11,2,D
RMUX70,18,7,IMUX56,18,7,4,11,2,D
RMUX01,15,7,RMUX06,18,7,4,8,2,D
RMUX26,21,7,RMUX12,18,7,0,8,2,D
RMUX79,21,7,RMUX24,18,7,0,8,2,D
RMUX61,14,7,RMUX48,18,7,5,8,2,D
RMUX61,17,7,RMUX48,18,7,2,8,2,D
RMUX61,15,7,RMUX54,18,7,4,8,2,D
RMUX13,21,7,RMUX54,18,7,0,8,2,D
RMUX20,21,7,RMUX84,18,7,0,8,2,D
RMUX04,18,8,IMUX00,18,8,2,10,2,D
RMUX88,18,8,IMUX12,18,8,7,11,2,D
OMUX19,18,8,IMUX36,18,8,3,9,2,D
RMUX34,18,8,IMUX40,18,8,7,10,2,D
RMUX70,18,8,IMUX56,18,8,4,11,2,D
RMUX88,18,8,IMUX60,18,8,7,11,2,D
RMUX01,16,8,RMUX00,18,8,3,8,2,D
RMUX74,16,8,RMUX12,18,8,3,8,2,D
RMUX13,18,8,RMUX12,18,8,4,7,2,D
RMUX26,21,8,RMUX12,18,8,0,8,2,D
RMUX07,18,11,RMUX24,18,8,5,9,2,D
RMUX08,14,8,RMUX36,18,8,5,8,2,D
RMUX61,14,8,RMUX48,18,8,5,8,2,D
RMUX61,15,8,RMUX48,18,8,4,8,2,D
RMUX61,17,8,RMUX54,18,8,2,8,2,D
RMUX13,21,8,RMUX54,18,8,0,8,2,D
RMUX38,14,8,RMUX60,18,8,5,8,2,D
RMUX62,18,5,RMUX66,18,8,1,9,2,D
RMUX91,16,8,RMUX72,18,8,3,8,2,D
RMUX43,20,8,RMUX72,18,8,6,7,2,D
RMUX91,16,8,RMUX78,18,8,3,8,2,D
RMUX43,20,8,RMUX78,18,8,6,7,2,D
RMUX70,18,9,IMUX00,18,9,4,11,2,D
RMUX88,18,9,IMUX36,18,9,7,11,2,D
RMUX46,18,9,IMUX44,18,9,0,11,2,D
RMUX64,18,9,IMUX56,18,9,3,11,2,D
RMUX94,18,9,IMUX60,18,9,8,11,2,D
RMUX49,20,9,RMUX00,18,9,6,7,2,D
RMUX01,15,9,RMUX06,18,9,4,8,2,D
RMUX74,17,9,RMUX12,18,9,2,8,2,D
RMUX26,21,9,RMUX18,18,9,0,8,2,D
RMUX31,15,9,RMUX30,18,9,4,8,2,D
RMUX08,17,9,RMUX42,18,9,2,8,2,D
RMUX43,18,9,RMUX42,18,9,4,7,2,D
RMUX13,21,9,RMUX48,18,9,0,8,2,D
RMUX61,16,9,RMUX54,18,9,3,8,2,D
RMUX38,14,9,RMUX60,18,9,5,8,2,D
RMUX38,15,9,RMUX66,18,9,4,8,2,D
RMUX91,18,9,RMUX90,18,9,4,7,2,D
RMUX04,18,10,IMUX00,18,10,2,10,2,D
RMUX70,18,10,IMUX60,18,10,4,11,2,D
RMUX94,18,10,IMUX60,18,10,8,11,2,D
RMUX01,14,10,RMUX00,18,10,5,8,2,D
RMUX74,16,10,RMUX12,18,10,3,8,2,D
RMUX31,16,10,RMUX30,18,10,3,8,2,D
RMUX08,15,10,RMUX36,18,10,4,8,2,D
RMUX56,21,10,RMUX42,18,10,0,8,2,D
RMUX61,17,10,RMUX48,18,10,2,8,2,D
RMUX13,20,10,RMUX48,18,10,6,7,2,D
RMUX61,14,10,RMUX54,18,10,5,8,2,D
RMUX61,17,10,RMUX54,18,10,2,8,2,D
RMUX38,16,10,RMUX60,18,10,3,8,2,D
RMUX61,18,10,RMUX60,18,10,4,7,2,D
RMUX67,18,10,RMUX66,18,10,4,7,2,D
RMUX91,17,10,RMUX78,18,10,2,8,2,D
RMUX85,18,10,RMUX84,18,10,4,7,2,D
RMUX91,18,10,RMUX90,18,10,4,7,2,D
RMUX46,18,11,IMUX04,18,11,0,11,2,D
RMUX58,18,11,IMUX24,18,11,2,11,2,D
RMUX64,18,11,IMUX24,18,11,3,11,2,D
RMUX04,18,11,IMUX40,18,11,2,10,2,D
RMUX70,18,11,IMUX40,18,11,4,11,2,D
RMUX01,16,11,RMUX00,18,11,3,8,2,D
RMUX01,15,11,RMUX06,18,11,4,8,2,D
RMUX49,21,11,RMUX06,18,11,0,8,2,D
RMUX74,14,11,RMUX12,18,11,5,8,2,D
RMUX26,21,11,RMUX12,18,11,0,8,2,D
RMUX02,18,7,RMUX18,18,11,2,9,2,D
RMUX31,14,11,RMUX24,18,11,5,8,2,D
RMUX31,14,11,RMUX30,18,11,5,8,2,D
RMUX31,15,11,RMUX30,18,11,4,8,2,D
RMUX37,18,11,RMUX36,18,11,4,7,2,D
RMUX56,21,11,RMUX36,18,11,0,8,2,D
RMUX08,17,11,RMUX42,18,11,2,8,2,D
RMUX43,18,11,RMUX42,18,11,4,7,2,D
RMUX56,21,11,RMUX42,18,11,0,8,2,D
RMUX49,18,11,RMUX48,18,11,4,7,2,D
RMUX61,14,11,RMUX54,18,11,5,8,2,D
RMUX13,21,11,RMUX54,18,11,0,8,2,D
RMUX38,14,11,RMUX60,18,11,5,8,2,D
RMUX38,16,11,RMUX60,18,11,3,8,2,D
RMUX62,18,11,RMUX66,18,11,5,9,2,D
RMUX91,17,11,RMUX72,18,11,2,8,2,D
RMUX91,15,11,RMUX78,18,11,4,8,2,D
RMUX91,16,11,RMUX78,18,11,3,8,2,D
RMUX91,17,11,RMUX78,18,11,2,8,2,D
RMUX43,21,11,RMUX78,18,11,0,8,2,D
RMUX68,14,11,RMUX84,18,11,5,8,2,D
RMUX92,18,11,RMUX84,18,11,5,9,2,D
RMUX10,18,12,IMUX16,18,12,3,10,2,D
RMUX34,18,12,IMUX20,18,12,7,10,2,D
RMUX46,18,12,IMUX28,18,12,0,11,2,D
RMUX82,18,12,IMUX28,18,12,6,11,2,D
OMUX01,18,12,IMUX32,18,12,0,9,2,D
RMUX46,18,12,IMUX36,18,12,0,11,2,D
RMUX70,18,12,IMUX40,18,12,4,11,2,D
RMUX88,18,12,IMUX44,18,12,7,11,2,D
RMUX16,18,12,IMUX48,18,12,4,10,2,D
RMUX04,18,12,IMUX56,18,12,2,10,2,D
